"code régime";"caisse gestionnaire";"centre gestionnaire";"libellé";"régime";"organisme destinataire";"code centre informatique";"adresse 1";"adresse 2";"commune";"code postal";"cédex";"téléphone";"fax"
"94";"061";"0599";"MFP  NICE";"Mutualité de la Fonction Publique - MFP";"061";"026";"Le Parnasse";"8 avenue Baquis BP 1579";"NICE";"06010";"CÉDEX 01";"04 92 14 42 25";"04 92 14 42 29"
"94";"071";"0599";"MFP  ANNONAY";"Mutualité de la Fonction Publique - MFP";"071";"026";"7 av Clément Faugier ";"BP 406 ";"PRIVAS ";"07004";"CEDEX";"04 75 66 39 55";"04 75 66 39 54"
"94";"072";"0599";"MFP  PRIVAS";"Mutualité de la Fonction Publique - MFP";"072";"026";"7 av Clément Faugier  ";"BP 406 ";"PRIVAS";"07004";"CEDEX";"04 75 66 39 55";"04 75 66 39 54"
"94";"081";"0599";"MFP  CHARLEVILLE MEZIERES";"Mutualité de la Fonction Publique - MFP";"081";"026";"BP 248";"11, avenue Forest";"CHARLEVILLE MEZIERES";"08103";"cedex";"03 24 33 84 90";"03 24 33 84 99"
"94";"091";"0599";"MFP  FOIX";"Mutualité de la Fonction Publique - MFP";"091";"026";"9 AVENUE DE Lérida   ";"BP115";"FOIX ";"09003";"CEDEX";"05 61 65 55 24";"05 61 65 45 38"
"94";"101";"0599";"MFP  TROYES";"Mutualité de la Fonction Publique - MFP";"101";"026";"19 RUE DU Général de Gaulle ";"BP 251 ";"TROYES";"10007";"";"03 25 43 55 35";"03 25 43 56 40"
"94";"111";"0599";"MFP  CARCASSONNE";"Mutualité de la Fonction Publique - MFP";"111";"026";"Résidence La Cité 36 rue Auguste Comte ";"BP 100 ";"CARCASSONNE ";"11022";"CEDEX";"04 68 25 62 13";"04 68 71 02 09"
"94";"121";"0599";"MFP  RODEZ";"Mutualité de la Fonction Publique - MFP";"121";"026";"7 rue Saint Cyrice ";"BP 3509 ";"CARCASSONNE";"11022";"CEDEX";"04 68 25 62 13";"04 68 71 02 09"
"94";"131";"0599";"MFP  MARSEILLE";"Mutualité de la Fonction Publique - MFP";"131";"026";"47 boulevard Françoise Duparc   ";"";"MARSEILLE";"13228";"CÉDEX 4";"04 91 18 02 30";"04 91 85 89 18"
"94";"141";"0599";"MFP  CAEN";"Mutualité de la Fonction Publique - MFP";"141";"026";"Pericentre IV Avenue de la cöte de Nacre  ";"BP 5151 ";"CAEN";"14070";"CEDEX 05";"02 31 46 70 57";"02 31 46 70 56"
"94";"151";"0599";"MFP  AURILLAC";"Mutualité de la Fonction Publique - MFP";"151";"026";"36bis ave des Pupilles de la Nation ";"BP 122 ";"AURILLAC";"15001";"CEDEX";"04 71 48 15 09";"04 71 45 58 53"
"94";"161";"0599";"MFP  ANGOULEME";"Mutualité de la Fonction Publique - MFP";"161";"026";"12 rue Docteur Louis Fournier ";"";"ANGOULEME";"16023";"CEDEX";"05 45 22 45 00";"05 45 22 45 01"
"94";"171";"0599";"MFP  LA ROCHELLE";"Mutualité de la Fonction Publique - MFP";"171";"026";"Port de Plaisance  ";"BP 149 ";"ROCHEFORT";"17306";"CÉDEX";"05 46 99 60 23";"05 46 83 17 60"
"94";"181";"0599";"MFP  BOURGES";"Mutualité de la Fonction Publique - MFP";"181";"026";"Le Dunois ";"17 rue Jean Baffier ";"BOURGES ";"18022";"CÉDEX";"02 48 20 07 00";"02 48 20 54 30"
"94";"191";"0599";"MFP  TULLE";"Mutualité de la Fonction Publique - MFP";"191";"026";"25 QUAI Gabriel Péri Centre 19000 ";"BP 110 ";"TULLE ";"19003";"CEDEX";"05 55 20 71 87";"05 55 20 21 28"
"94";"201";"0599";"MFP  AJACCIO";"Mutualité de la Fonction Publique - MFP";"201";"026";"4 BOULEVARD Roi Jérôme ";"BP 331 ";"AJACCIO ";"20180";"CEDEX";"04 95 21 44 44";"04 95 21 86 15"
"94";"202";"0599";"MFP  BASTIA";"Mutualité de la Fonction Publique - MFP";"202";"026";"10 Résidence Bertrand Toga ";"BP 90 ";"BASTIA ";"20291";"CEDEX";"04 95 32 84 59";"04 95 34 14 79"
"94";"211";"0599";"MFP  DIJON";"Mutualité de la Fonction Publique - MFP";"211";"026";"12 boulevard de l'Université";"BP 91212";"DIJON ";"21081";"CEDEX 9";"03 80 66 36 49";"03 80 63 86 56"
"94";"221";"0599";"MFP  ST BRIEUC";"Mutualité de la Fonction Publique - MFP";"221";"026";"2 rue Gaston Ramon";"";"SAINT BRIEUC";"22016";"";"";""
"94";"231";"0599";"MFP  GUERET";"Mutualité de la Fonction Publique - MFP";"231";"026";"43, avenue Charles de Gaulle";"BP 136";"GUERET";"23003";"";"05.55.52.55.51";"05.55.52.55.66"
"94";"241";"0599";"MFP  PERIGUEUX";"Mutualité de la Fonction Publique - MFP";"241";"026";"3 rue Pablo Picasso";"BP 830";"BERGERAC ";"24108";"CÉDEX";"05 53 57 49 44";"05 53 63 17 29"
"94";"251";"0599";"MFP  BESANCON";"Mutualité de la Fonction Publique - MFP";"251";"026";"23 rue de la Mouillère ";"";"BESANCON ";"25044";"CEDEX";"03 81 61 79 00";"03 81 53 76 86"
"94";"252";"0599";"MFP  MONTBELIARD";"Mutualité de la Fonction Publique - MFP";"252";"026";"23 rue de la Mouillère ";"";"BESANCON ";"25044";"CEDEX";"03 81 61 79 02";"03 81 53 76 86"
"94";"261";"0599";"MFP  VALENCE";"Mutualité de la Fonction Publique - MFP";"261";"026";"Le Forum - 7 avenue de Verdun";"BP 927";"VALENCE ";"26009";"CEDEX";"04 75 78 12 32";"04 75 78 12 34"
"94";"271";"0599";"MFP  EVREUX";"Mutualité de la Fonction Publique - MFP";"271";"026";"La Cerisaie ";"15-19 rue du Docteur Roux ";"EVREUX ";"27025";"CEDEX";"02 32 39 40 53";"02 32 33 67 01"
"94";"281";"0599";"MFP  CHARTRES";"Mutualité de la Fonction Publique - MFP";"281";"026";"5 rue Garola ";"BP 259 ";"CHARTES ";"28005";"CEDEX";"02 37 21 79 40";"02 37 21 25 22"
"94";"291";"0599";"MFP  BREST";"Mutualité de la Fonction Publique - MFP";"291";"026";"20 av de Limerick  ";"";"QUIMPER ";"29332";"CEDEX 9";"02 98 64 70 64";"02 98 64 70 60"
"94";"292";"0599";"MFP  QUIMPER";"Mutualité de la Fonction Publique - MFP";"292";"026";"20 av de Limerick ";"";"QUIMPER ";"29332";"CEDEX 9";"02 98 64 70 64";"02 98 64 70 60"
"94";"301";"0599";"MFP  NIMES";"Mutualité de la Fonction Publique - MFP";"301";"026";"Immeuble le Massillon";"7, rue de St Gilles";"Nîmes ";"30039";"1";"04.66.04.72.95";"04.66.04.72.91"
"94";"311";"0599";"MFP  TOULOUSE";"Mutualité de la Fonction Publique - MFP";"311";"026";"57 rue Bayard ";"BP 7052 ";"TOULOUSE ";"31069";"CEDEX 7";"05 62 73 32 29";"05 62 73 32 22"
"94";"321";"0599";"MFP  AUCH";"Mutualité de la Fonction Publique - MFP";"321";"026";"Les Acacias - Chemin de Baron";"BP 234";"AUCH ";"32004";"CÉDEX";"05 62 61 71 43";"05 62 61 71 48"
"94";"331";"0599";"MFP  BORDEAUX";"Mutualité de la Fonction Publique - MFP";"331";"026";"16 rue Théodore Blanc ";"";"BORDEAUX ";"33082";"CEDEX";"05 57 19 62 80";"05 57 19 62 88"
"94";"341";"0599";"MFP  BEZIERS";"Mutualité de la Fonction Publique - MFP";"341";"026";"Immeuble Le Guimbaud";"58 rue des Gabares - BP 9594";"MONTPELLIER ";"34045";"CÉDEX 1";"04 67 64 78 00";"04 67 64 97 26"
"94";"342";"0599";"MFP  MONTPELLIER";"Mutualité de la Fonction Publique - MFP";"342";"026";"58 rue des Gabares";"BP 9594 ";"MONTPELLIER ";"34045";"CÉDEX 1 ";"04 67 64 78 00 ";"04 67 64 97 26"
"94";"351";"0599";"MFP  RENNES";"Mutualité de la Fonction Publique - MFP";"351";"026";"1, rue Raoul PONCHON";"CS 34424";"Rennes";"35044";"Cédex";"02.23.21.05.88";"02.23.21.05.81"
"94";"361";"0599";"MFP  CHATEAUROUX";"Mutualité de la Fonction Publique - MFP";"361";"026";"Résidence Les Capucins ";"6 av du Général Ruby BP 9 ";"CHATEAUROUX";"36001";"CEDEX";"02 54 34 54 30";"02 54 34 56 92"
"94";"371";"0599";"MFP  TOURS";"Mutualité de la Fonction Publique - MFP";"371";"026";"4 RUE Albert Dennery  ";"BP2749";"TOURS ";"37027";"CEDEX 1";"02 47 20 71 61 ";"02 47 64 70 05"
"94";"381";"0599";"MFP  GRENOBLE";"Mutualité de la Fonction Publique - MFP";"381";"026";"4 rue du Général Ferrié ";"";"GRENOBLE ";"38029";"CEDEX 2";"04 76 87 93 05";"04 76 47 95 65"
"94";"382";"0599";"MFP  VIENNE";"Mutualité de la Fonction Publique - MFP";"382";"026";"4 rue du Général Ferrié";"";"GRENOBLE ";"38029";"CÉDEX 2 ";"04 76 87 93 05 ";"04 76 47 95 65"
"94";"391";"0599";"MFP  LONS LE SAUNIER";"Mutualité de la Fonction Publique - MFP";"391";"026";"151 rue Regard ";"BP 46 ";"LONS LE SAUNIER ";"39002";"CEDEX";"03 84 47 12 86";"03 84 43 06 42"
"94";"401";"0599";"MFP  MONT DE MARSAN";"Mutualité de la Fonction Publique - MFP";"401";"026";"902 av Eloi Ducom ";"BP 249 ";"MONT DE MARSAN ";"40005";"CEDEX";"05 58 05 62 62";"05 58 05 62 69"
"94";"411";"0599";"MFP  BLOIS";"Mutualité de la Fonction Publique - MFP";"411";"026";"Le Gency ";"26 av de Verdun ";"BLOIS ";"41035";"CEDEX";"02 54 56 68 00";"02 54 74 39 84"
"94";"421";"0599";"MFP  ROANNE";"Mutualité de la Fonction Publique - MFP";"421";"026";"4 rue d'Arcole ";"";"SAINT ETIENNE ";"42021";"CEDEX 1";"04 77 49 64 50";"04 77 49 64 59"
"94";"422";"0599";"MFP  ST ETIENNE";"Mutualité de la Fonction Publique - MFP";"422";"026";"4 rue d'Arcole ";"";"SAINT ETIENNE ";"42021";"CEDEX 1";"04 77 49 64 50";"04 77 49 64 59"
"94";"431";"0599";"MFP  LE PUY";"Mutualité de la Fonction Publique - MFP";"431";"026";"4 rue du Docteur Richond des Brus ";"";"LE PUY EN VELAY";"43000";"";"04 71 09 79 95";"04 71 09 80 70"
"94";"441";"0599";"MFP  NANTES";"Mutualité de la Fonction Publique - MFP";"441";"026";"6 rue de Saint Servan ";"";"SAINT-HERBLAIN ";"44807";"CEDEX";"02 51 80 60 60";"02 51 80 60 60"
"94";"442";"0599";"MFP  ST NAZAIRE";"Mutualité de la Fonction Publique - MFP";"442";"026";"6 rue de Saint Servan ";"";"SAINT-HERBLAIN ";"44807";"CEDEX";"02 51 80 60 60";"02 51 80 60 60"
"94";"451";"0599";"MFP  ORLEANS";"Mutualité de la Fonction Publique - MFP";"451";"026";"122 bis Faubourg St Jean";"BP 2035";"ORLEANS";"45010";"1";"02.38.22.80.49";"02.38.70.54.66"
"94";"461";"0599";"MFP  CAHORS";"Mutualité de la Fonction Publique - MFP";"461";"026";"25, rue des Capucins";"BP 38";"Cahors ";"46001";"";"05.65.35.55.31";"05.65.20.46.69"
"94";"471";"0599";"MFP  AGEN";"Mutualité de la Fonction Publique - MFP";"471";"026";"993 Ave du Général Leclerc ";"BP 266 ";"AGEN ";"47007";"CEDEX";"05 53 98 04 59";"05 53 98 71 59"
"94";"481";"0599";"MFP  MENDE";"Mutualité de la Fonction Publique - MFP";"481";"026";"1A boulevard Théophile Roussel";"BP 52";"MENDE ";"48002";"CEDEX";"04 66 65 38 94";"04 66 49 13 26"
"94";"491";"0599";"MFP  ANGERS";"Mutualité de la Fonction Publique - MFP";"491";"026";"10 square François Truffaut ";"BP 204 ";"ANGERS ";"49002";"CEDEX";"02 41 47 09 09 ";"02 41 47 14 61"
"94";"492";"0599";"MFP  CHOLET";"Mutualité de la Fonction Publique - MFP";"492";"026";"10 square François Truffaut ";"BP 204 ";"ANGERS ";"49002";"CEDEX";"02 41 47 09 09";"02 41 47 14 61"
"94";"501";"0599";"MFP  ST LO";"Mutualité de la Fonction Publique - MFP";"501";"026";"490 rue Dunant ";"BP 220 ";"SAINT LO ";"50010";"CEDEX";"02 33 77 18 18";"02 33 77 18 10"
"94";"511";"0599";"MFP  REIMS";"Mutualité de la Fonction Publique - MFP";"511";"026";"7 rue du Gantelet ";"";"CHALONS-EN-CHAMPAGNE";"51000";"";"03 26 69 50 40";"03 26 21 73 29"
"94";"521";"0599";"MFP  CHAUMONT";"Mutualité de la Fonction Publique - MFP";"521";"026";"Résidence de la Liberté ";"16 rue Bartholdi  BP 2078 ";"CHAUMONT ";"52903";"cedex 9";"03 25 03 64 41";"03 25 03 85 00"
"94";"531";"0599";"MFP  LAVAL";"Mutualité de la Fonction Publique - MFP";"531";"026";"Centre Murat  ";"Place Mettmann BP 3983 ";"LAVAL ";"53032";"CEDEX 9";"02 43 53 84 12";"02 43 53 87 51"
"94";"541";"0599";"MFP  LONGWY";"Mutualité de la Fonction Publique - MFP";"541";"026";"Centre Murat Palce Mettmann ";"BP 3983 ";"LAVAL ";"53032";"CEDEX 9";"03 83 51 60 52";"03 83 51 86 87"
"94";"542";"0599";"MFP  NANCY";"Mutualité de la Fonction Publique - MFP";"542";"026";"Centre Commercial Montet-Europe ";"164 avenue du Général Leclerc ";"VANDOEUVRE-LES-NANCY ";"54500";"";"03 83 51 60 52 ";"03 83 51 86 87"
"94";"551";"0599";"MFP  BAR LE DUC";"Mutualité de la Fonction Publique - MFP";"551";"026";"12 rue du cygne";"BP 569";"BAR LE DUC ";"55013";"CEDEX";"03 29 79 93 92";"03 29 76 31 95"
"94";"561";"0599";"MFP  VANNES";"Mutualité de la Fonction Publique - MFP";"561";"026";"18 rue Bécel ";"BP 328 ";"VANNES ";"56018";"CEDEX";"02 97 63 44 45";"02 97 63 97 08"
"94";"571";"0599";"MFP  METZ";"Mutualité de la Fonction Publique - MFP";"571";"026";"2 rue Maurice Barrès";"BP 744";"METZ ";"57011";"CÉDEX";"03 87 75 82 73";"03 87 75 82 78"
"94";"572";"0599";"MFP  SARREGUEMINES";"Mutualité de la Fonction Publique - MFP";"572";"026";"2 rue Maurice Barrès ";"BP 744 ";"METZ ";"57011";"CÉDEX ";"03 87 75 42 18 ";"03 87 75 82 78"
"94";"573";"0599";"MFP  THIONVILLE";"Mutualité de la Fonction Publique - MFP";"573";"026";"2 rue Maurice Barrès";"BP 744 ";"METZ ";"57011";"CÉDEX ";"03 87 75 42 18 ";"03 87 75 82 78"
"94";"581";"0599";"MFP  NEVERS";"Mutualité de la Fonction Publique - MFP";"581";"026";"15, rue Saint Martin";"Résidence les Arcades BP 518";"NEVERS";"58005";"CEDEX";"03.86.71.96.80";"03.86.71.96.88"
"94";"591";"0599";"MFP  ARMENTIERES";"Mutualité de la Fonction Publique - MFP";"591";"026";"Château Rouge ";"280 av de la Marne ";"MARCQ EN BAROEUL ";"59849";"CEDEX";"03 20 66 17 20";"03 20 66 17 21"
"94";"592";"0599";"MFP  CAMBRAI";"Mutualité de la Fonction Publique - MFP";"592";"026";"Château Rouge ";"280 avenue de la Marne ";"MARCQ EN BAROEUL ";"59849";"CÉDEX ";"03 20 66 17 20 ";"03 20 66 17 21"
"94";"593";"0599";"MFP  DOUAI";"Mutualité de la Fonction Publique - MFP";"593";"026";"Château Rouge ";"280 av de la Marne ";"MARCQ EN BAROEUL ";"59849";"CEDEX";"03 20 66 17 20";"03 20 66 17 21"
"94";"594";"0599";"MFP  DUNKERQUE";"Mutualité de la Fonction Publique - MFP";"594";"026";"Château Rouge ";"280 avenue de la Marne ";"MARCQ EN BAROEUL ";"59849";"CÉDEX ";"03 20 66 17 20 ";"03 20 66 17 21"
"94";"595";"0599";"MFP  LILLE";"Mutualité de la Fonction Publique - MFP";"595";"026";"Château Rouge ";"280 avenue de la Marne ";"MARCQ EN BAROEUL  ";"59849";"CÉDEX";"03 20 66 17 20 ";"03 20 66 17 21"
"94";"596";"0599";"MFP  MAUBEUGE";"Mutualité de la Fonction Publique - MFP";"596";"026";"Château Rouge ";"280 avenue de la Marne ";"MARCQ EN BAROEUL ";"59849";"CÉDEX ";"03 20 66 17 20 ";"03 20 66 17 21"
"94";"597";"0599";"MFP  ROUBAIX";"Mutualité de la Fonction Publique - MFP";"597";"026";"Château Rouge ";"280 avenue de la Marne ";"MARCQ EN BAROEUL  ";"59849";"CÉDEX";"03 20 66 17 20 ";"03 20 66 17 21"
"94";"598";"0599";"MFP  TOURCOING";"Mutualité de la Fonction Publique - MFP";"598";"026";"Château Rouge ";"280 avenue de la Marne ";"MARCQ EN BAROEUL ";"59849";"CÉDEX ";"03 20 66 17 20 ";"03 20 66 17 21"
"94";"599";"0599";"MFP  VALENCIENNES";"Mutualité de la Fonction Publique - MFP";"599";"026";"Château Rouge ";"280 avenue de la Marne ";"MARCQ EN BAROEUL ";"59849";"CÉDEX ";"03 20 66 17 20 ";"03 20 66 17 21"
"94";"601";"0599";"MFP  BEAUVAIS";"Mutualité de la Fonction Publique - MFP";"601";"026";"14, rue Ambroise Paré";"";"BEAUVAIS";"60008";"";"03 44 12 41 00";"03 44 12 41 09"
"94";"602";"0599";"MFP  CREIL";"Mutualité de la Fonction Publique - MFP";"602";"026";"14, rue Ambroise Paré";"";"BEAUVAIS";"60008";"";"03 44 12 41 00";"03 44 12 41 09"
"99";"911";"0606";"MNFCT";"Sections Locales Mutalistes - SLM";"916";"014";"22, rue des vignerons  ";"";"VINCENNES ";"94686";"CEDEX";"01 41 93 49 49 ";"01 41 93 49 99 "
"99";"911";"0617";"SMEREP";"Sections Locales Mutalistes - SLM";"913";"097";"BP 617 ";"";"Paris ";"75662";"Cedex 14 ";"01 56 54 36 34";""
"99";"921";"0555";"SMPPN Hauts de Seine";"Sections Locales Mutalistes - SLM";"928";"012";"138 av Jean Lolive ";"";"PANTIN ";"93507";"CEDEX ";"01 49 15 96 08";"01 48 91 62 55"
"99";"921";"0601";"LMDE Nanterre";"Sections Locales Mutalistes - SLM";"134";"044";"BP. 601";"";"PARIS";"75970";"CEDEX 20";"01 40 09 41 18";"01 40 09 41 21"
"99";"921";"0602";"MCVPAP";"Sections Locales Mutalistes - SLM";"001";"001";"2 et 4, rue Sadi Carnot  ";"";"BAGNOLET ";"93545";"CEDEX";"";""
"99";"921";"0603";"CMCAS Etudes et Recherches";"Sections Locales Mutalistes - SLM";"921";"620";"1, av du Général de Gaulle";"";"CLAMART";"92141";"CEDEX";"";""
"99";"921";"0605";"CMCAS Asnieres";"Sections Locales Mutalistes - SLM";"925";"612";"42 av Henri Barbuse";"BP 104 ";"COLOMBES";"92704";"";"";""
"99";"921";"0606";"MNFCT";"Sections Locales Mutalistes - SLM";"929";"014";"22, rue des vignerons  ";"";"VINCENNES ";"94686";"CEDEX ";"01 41 93 49 49 ";"01 41 93 49 99 "
"99";"921";"0617";"SMEREP";"Sections Locales Mutalistes - SLM";"127";"097";"BP 617   ";"";"Paris";"75662";"Cedex 14 ";"01 56 54 36 34";""
"99";"921";"0637";"CMCAS TEME";"Sections Locales Mutalistes - SLM";"922";"607";"119 RUE DES TROIS FONTANOT TSA200   ";"";"NANTERRE";"92729";"CEDEX";"";""
"99";"921";"0638";"CMCAS Nanterre";"Sections Locales Mutalistes - SLM";"923";"608";"PLACE MARCEL PAUL";"BP319";"NANTERRE";"92003";"CEDEX";"";""
"99";"921";"0639";"CMCAS Bagneux";"Sections Locales Mutalistes - SLM";"924";"618";"98/102, Avenue Aristide Briand";"";"BAGNEUX";"92280";"";"";""
"99";"931";"0555";"SMPPN Seine St Denis";"Sections Locales Mutalistes - SLM";"935";"012";"138 av Jean Lolive ";"";"PANTIN ";"93507";"CEDEX";"01 49 15 96 08";"01 48 91 62 55"
"99";"931";"0601";"LMDE St Denis";"Sections Locales Mutalistes - SLM";"933";"044";"BP. 601";"";"PARIS";"75970";"CEDEX 20";"01 40 09 41 18";"01 40 09 41 21"
"99";"931";"0602";"MCVPAP";"Sections Locales Mutalistes - SLM";"001";"001";"2 et 4, rue Sadi Carnot  ";"";"BAGNOLET";"93545";"CEDEX";"";""
"99";"931";"0603";"CMCAS Pantin";"Sections Locales Mutalistes - SLM";"931";"621";"6 RUE DE LA LIBERTE";"";"PANTIN";"93691";"";"";""
"99";"931";"0605";"CMCAS PT TIRU CPCU";"Sections Locales Mutalistes - SLM";"602";"615";"BATIMENT DESCARTES";"6 RUE AMPERE";"SAINT DENIS";"93287";"CEDEX";"";""
"99";"931";"0606";"MNFCT";"Sections Locales Mutalistes - SLM";"936";"014";"22, rue des vignerons";"";"VINCENNES";"94686";"CEDEX";"01 41 93 49 49 ";"01 41 93 49 99 "
"99";"931";"0617";"SMEREP";"Sections Locales Mutalistes - SLM";"934";"097";"";"BP 617 ";"Paris ";"75662";"Cedex 14 ";"01 56 54 36 34";""
"99";"941";"0555";"SMPPN Val de Marne";"Sections Locales Mutalistes - SLM";"944";"012";"138 av Jean Lolive ";"";"PANTIN ";"93507";"CEDEX ";"01 49 15 96 08";"01 48 91 62 55"
"99";"941";"0601";"LMDE Creteil";"Sections Locales Mutalistes - SLM";"942";"044";"BP. 601";"";"PARIS";"75970";"CEDEX 20";"01 40 09 41 18";"01 40 09 41 21"
"99";"941";"0602";"MCVPAP";"Sections Locales Mutalistes - SLM";"001";"001";"2 et 4, rue Sadi Carnot  ";"";"BAGNOLET ";"93545";"CEDEX";"";""
"99";"941";"0603";"CMCAS Villejuif";"Sections Locales Mutalistes - SLM";"932";"611";"5 RUE DE LA COMMUNE";"";"VILLEJUIF";"94808";"CEDEX";"";""
"99";"941";"0605";"CMCAS Saint Mande";"Sections Locales Mutalistes - SLM";"941";"609";"57/59 RUE DU COMMANDANT MOUCHOTTE ";"";"SAINT MANDE";"94160";"";"";""
"99";"941";"0606";"MNFCT";"Sections Locales Mutalistes - SLM";"946";"014";"22, rue des vignerons ";"";"VINCENNES";"94686";"CEDEX ";"01 41 93 49 49 ";"01 41 93 49 99 "
"99";"941";"0617";"SMEREP";"Sections Locales Mutalistes - SLM";"943";"097";"";"BP 617 ";"Paris ";"75662";"Cedex 14 ";"01 56 54 36 34";""
"99";"951";"0601";"LMDE Cergy";"Sections Locales Mutalistes - SLM";"951";"044";"BP. 601";"";"PARIS";"75970";"CEDEX 20";"01 40 09 41 18";"01 40 09 41 21"
"99";"951";"0602";"MCVPAP";"Sections Locales Mutalistes - SLM";"001";"001";"2 et 4, rue Sadi Carnot   ";"";"BAGNOLET ";"93545";"CEDEX";"";""
"99";"951";"0603";"CMCAS Cergy Pontoise";"Sections Locales Mutalistes - SLM";"601";"610";"Tour EDF-GDF - Quartier Préfecture";"BP 108 ";"CERGY PONTOISE";"95013";"";"";""
"99";"951";"0606";"MNFCT";"Sections Locales Mutalistes - SLM";"953";"014";"22, rue des vignerons  ";"";"VINCENNES ";"94686";"CEDEX ";"01 41 93 49 49 ";"01 41 93 49 99 "
"99";"951";"0617";"SMEREP";"Sections Locales Mutalistes - SLM";"952";"097";"";"BP 617 ";"Paris ";"75662";"Cedex 14 ";"01 56 54 36 34";""
"99";"971";"0601";"LMDE Pointe a Pitre";"Sections Locales Mutalistes - SLM";"974";"044";"19 Rue MDAchille René Boisneuf";"";"Pointe à Pitre";"97110";"";"05 90 48 15 03";""
"99";"972";"0601";"LMDE Fort de France";"Sections Locales Mutalistes - SLM";"975";"044";"19 Rue MDAchille René Boisneuf";"";"Pointe à Pitre";"97110";"";"05 90 48 15 03";""
"99";"971";"0617";"SMERAG";"Sections Locales Mutalistes - SLM";"971";"097";"27 r Achille René Boisneuf ";"";"POINTE A PITRE   ";"97110";"";"0590 89 29 30";"0590 21 35 35"
"99";"972";"0617";"SMERAG";"Sections Locales Mutalistes - SLM";"972";"097";"35 r Victor Schoelcher ";"";"FORT DE FRANCE   ";"97200";"";"0596 72 82 00";""
"99";"973";"0609";"M.N.T.  Guyane";"Sections Locales Mutalistes - SLM";"004";"223";"Zone Administrative du Moulin à vent";"BP 0146";"REMIRE-MONTJOLY";"97354";"CEDEX";"05.94.38.38.00";"05.94.38.38.82"
"99";"973";"0617";"SMERAG";"Sections Locales Mutalistes - SLM";"973";"097";"76 r Justin Catayée ";"";"CAYENNE";"97300";"";"0594 25 21 84";"0594 25 21 85"
"99";"974";"0601";"LMDE  Saint Denis de la Reunion";"Sections Locales Mutalistes - SLM";"976";"044";"317 C Rue du Maréchal Leclerc";"BP 216";"ST DENIS";"97464";"Cedex";"02 62 94 47 03";"02 62 94 47 01"
"99";"191";"0617";"VITTAVI Brive";"Sections Locales Mutalistes - SLM";"028";"006";"30 av Paris ";"";"BRIVE LA GAILLARDE  ";"19100";"";"";"05 55 18 06 23"
"14";"100";"0000";"Fonds de Securite Sociale de l Assemblee Nationale";"Assemblée Nationale";"100";"001";"126, rue de l'Université";"";"PARIS";"75355";"CEDEX 07";"01.40.63.86.22";"01.40.63.86.92"
"99";"271";"0617";"SMENO Evreux";"Sections Locales Mutalistes - SLM";"272";"129";"";"BP 1171 - ";"Rouen Saint-Sever ";"76176";"Cedex ";"02 32 18 05 33";""
"99";"501";"0617";"SMENO Saint Lo";"Sections Locales Mutalistes - SLM";"503";"129";"";"BP 1171 -  ";"Rouen Saint-Sever ";"76176";"Cedex ";"02 32 18 05 33";""
"99";"021";"0601";"LMDE Laon";"Sections Locales Mutalistes - SLM";"029";"044";"15 rue Grand Pont";"";"ROUEN";"76000";"";"02 35 89 14 62";"02 35 89 14 66"
"99";"022";"0601";"LMDE St Quentin";"Sections Locales Mutalistes - SLM";"030";"044";"15 rue Grand Pont";"";"ROUEN";"76000";"";"02 35 89 14 62";"02 35 89 14 66"
"99";"271";"0601";"LMDE Evreux";"Sections Locales Mutalistes - SLM";"273";"044";"15 rue Grand Pont";"";"ROUEN";"76000";"";"02 35 89 14 62";"02 35 89 14 66"
"99";"281";"0601";"LMDE Chartres";"Sections Locales Mutalistes - SLM";"284";"044";"4 Rue St Georges sur Eure";"";"LUCE";"28110";"";"05 49 52 32 10";"05 49 52 32 14"
