CIP,C,13	NOM_COURT,C,50	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77	DT_DEB_AFS,D	DT_FIN_AFS,D	DEBUT_REMB,D	FIN_REMB,D
3400937923842	PRAVASTATINE RTP 10MG CPR 28	477	ELISOR 10MG CPR                     | VASTEN 10MG CPR	C10AA03	PRAVASTATINE	13/09/07		30/06/07	
3400937924504	CEFTAZIDIME WTR 250MG PDR INJ 1	514	FORTUM 250MG ENF NR PDR INJ	J01DD02	CEFTAZIDIME	27/05/08	31/05/13	21/09/07	
3400937925853	LAMOTRIGINE QVR 25MG CPR DISP 30	423	LAMICTAL 25MG CPR DISP	N03AX09	LAMOTRIGINE	31/05/13		17/07/07	
3400937926515	LAMOTRIGINE QVR 50MG CPR DISP 30	424	LAMICTAL 50MG CPR DISP	N03AX09	LAMOTRIGINE	31/05/13		17/07/07	
3400937927116	LAMOTRIGINE QVR 100MG CPR DISP 30	425	LAMICTAL 100MG CPR DISP	N03AX09	LAMOTRIGINE	31/05/13		17/07/07	
3400937927864	LAMOTRIGINE QVR 200MG CPR DISP 30	426	LAMICTAL 200MG CPR DISP	N03AX09	LAMOTRIGINE	31/05/13		17/07/07	
3400937928007	AMLODIPINE ZYD 10MG GELULE 30	548	AMLOR 10MG GELULE	C08CA01	AMLODIPINE	13/09/07		05/07/07	
3400937928175	AMLODIPINE ZYD 10MG GELULE 90	548	AMLOR 10MG GELULE	C08CA01	AMLODIPINE	13/09/07		05/07/07	
3400937929707	GLIMEPIRIDE RTO 4MG CPR 30	519	AMAREL 4MG CPR	A10BB12	GLIMEPIRIDE	13/09/07		23/10/09	
3400937935159	GESTODENE ETHI RBX 75/30MICROG CPR 63	616	MONEVA 75MICROG/30MICROG CPR	G03AA10	GESTODENE ET ESTROGENE	08/11/07		29/09/11	30/03/13
3400937935388	AZITHROMYCINE SDZ 250MG CPR 6	632	ZITHROMAX 250MG CPR                 | ZITHROMAX MONODOSE 250MG CPR	J01FA10	AZITHROMYCINE	13/09/07		26/06/07	
3400937935500	GESTODENE ETHI RBX 75/20MICROG CPR 63	560	HARMONET 75MICROG/20MICROG CPR      | MELIANE 75MICROG/20MICROG CPR	G03AA10	GESTODENE ET ESTROGENE	08/11/07		29/09/11	30/03/13
3400937935968	MOXONIDINE BGA 0,2MG CPR 30	564	PHYSIOTENS 0,2MG CPR	C02AC05	MOXONIDINE	13/09/07		03/07/07	
3400937936620	MOXONIDINE BGA 0,4MG CPR 30	565	PHYSIOTENS 0,4MG CPR	C02AC05	MOXONIDINE	13/09/07		03/07/07	
3400937936859	FLUCONAZOLE ZYD 50MG GELULE 7	493	TRIFLUCAN 50MG GELULE	J02AC01	FLUCONAZOLE	13/09/07		30/06/07	
3400937937160	FLUCONAZOLE ZYD 100MG GELULE 7	492	TRIFLUCAN 100MG GELULE	J02AC01	FLUCONAZOLE	13/09/07		30/06/07	
3400937937399	ECONAZOLE MYL 1% PDR FL 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	26/06/09		03/07/07	
3400937937450	FLUCONAZOLE ZYD 200MG GELULE 7	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE	13/09/07		30/06/07	
3400937937511	FLUCONAZOLE ZYD 200MG GELULE 30	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE	13/09/07		30/06/07	
3400937938341	GLIBENCLAMIDE MYL 2,5MG CPR 180	510	HEMI DAONIL 2,5MG CPR	A10BB01	GLIBENCLAMIDE	26/06/09		05/09/07	
3400937938402	BICALUTAMIDE ZEN 50MG CPR 30	589	CASODEX 50MG CPR	L02BB03	BICALUTAMIDE	25/07/12		10/06/08	
3400937938860	FLUOXETINE ZEN 20MG CPR 28	316	PROZAC 20MG CPR	N06AB03	FLUOXETINE	11/09/12		03/07/07	
3400937939003	PRAMIPEXOLE BGA 0,18MG CPR 30	935	SIFROL 0,18MG CPR	N04BC05	PRAMIPEXOLE	16/09/11		20/10/10	
3400937939522	PRAMIPEXOLE BGA 0,18MG CPR 100	935	SIFROL 0,18MG CPR	N04BC05	PRAMIPEXOLE	16/09/11		20/10/10	
3400937939690	PRAMIPEXOLE BGA 0,7MG CPR 30	936	SIFROL 0,7MG CPR	N04BC05	PRAMIPEXOLE	16/09/11		20/10/10	
3400937939751	PRAMIPEXOLE BGA 0,7MG CPR 100	936	SIFROL 0,7MG CPR	N04BC05	PRAMIPEXOLE	16/09/11		20/10/10	
3400937940290	GABAPENTINE EG 600MG CPR  90	634	NEURONTIN 600MG CPR	N03AX12	GABAPENTINE	13/09/07		03/07/07	
3400937940931	GABAPENTINE EG 800MG CPR  90	395	NEURONTIN 800MG CPR	N03AX12	GABAPENTINE	13/09/07		03/07/07	
3400937943833	AMIODARONE RBX 200MG CPR 30	99	CORDARONE 200MG CPR	C01BD01	AMIODARONE	28/08/08		18/12/08	
3400937944892	AMLODIPINE EG 5MG GELULE 30	547	AMLOR 5MG GELULE	C08CA01	AMLODIPINE	13/09/07		05/07/07	
3400937944953	AMLODIPINE EG 10MG GELULE 30	548	AMLOR 10MG GELULE	C08CA01	AMLODIPINE	13/09/07		05/07/07	
3400937945264	AZITHROMYCINE RTP 250MG CPR 6	632	ZITHROMAX 250MG CPR                 | ZITHROMAX MONODOSE 250MG CPR	J01FA10	AZITHROMYCINE	13/09/07		17/07/07	
3400937945493	AZITHROMYCINE EG 250MG CPR 6	632	ZITHROMAX 250MG CPR                 | ZITHROMAX MONODOSE 250MG CPR	J01FA10	AZITHROMYCINE	13/09/07		30/06/07	
3400937945783	AZITHROMYCINE MYL 250MG CPR 6	632	ZITHROMAX 250MG CPR                 | ZITHROMAX MONODOSE 250MG CPR	J01FA10	AZITHROMYCINE	26/06/09		30/06/07	
3400937945905	AZITHROMYCINE QUA 250MG CPR  6	632	ZITHROMAX 250MG CPR                 | ZITHROMAX MONODOSE 250MG CPR	J01FA10	AZITHROMYCINE	13/09/07	24/10/13	17/07/07	
3400937946094	METFORMINE MYL 1000MG CPR DISP 30	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE	08/11/07	31/10/08	05/09/07	
3400937949286	ACICLOVIR CRT 800MG CPR 35	134	ZOVIRAX 800MG CPR	J05AB01	ACICLOVIR	15/04/09		12/03/09	
3400937949408	ACICLOVIR ACT 800MG CPR 35	134	ZOVIRAX 800MG CPR	J05AB01	ACICLOVIR	22/09/09		30/06/07	
3400937949637	ACICLOVIR ZEN 800MG CPR 35	134	ZOVIRAX 800MG CPR	J05AB01	ACICLOVIR	11/09/12		30/06/07	
3400937950527	MACROGOL 4000 BGA 10G PDR ORALE SACH 20	743	FORLAX 10G PDR ORALE SACHET	A06AD15	MACROGOL	12/03/09		03/02/09	
3400937950756	CEFTAZIDIME PM 2G PDR INJ 1	485	FORTUM 2G PDR INJ	J01DD02	CEFTAZIDIME	21/12/11		12/12/07	
3400937950817	CEFTAZIDIME PM ENF NN 250MG PDR INJ 1	514	FORTUM 250MG ENF NR PDR INJ	J01DD02	CEFTAZIDIME	21/12/11		12/12/07	
3400937950985	CEFTAZIDIME PM ENF 500 MG PDR INJ 1	483	FORTUM 500MG ENF NR PDR INJ	J01DD02	CEFTAZIDIME	21/12/11		12/12/07	
3400937951067	CEFTAZIDIME P.M 1G PDR INJ 1	484	FORTUM 1G PDR INJ	J01DD02	CEFTAZIDIME	21/12/11		12/12/07	
3400937951128	CEFTAZIDIME EG 1G PDR INJ  1	484	FORTUM 1G PDR INJ	J01DD02	CEFTAZIDIME	13/09/07		30/06/07	
3400937951296	CEFTAZIDIME EG 2G PDR INJ  1	485	FORTUM 2G PDR INJ	J01DD02	CEFTAZIDIME	13/09/07		30/06/07	
3400937951357	CEFTAZIDIME EG 0,5G PDR INJ 1	483	FORTUM 500MG ENF NR PDR INJ	J01DD02	CEFTAZIDIME	13/09/07		30/06/07	
3400937951708	ATENOLOL ACT 50MG CPR 28	228	TENORMINE 50MG CPR	C07AB03	ATENOLOL	10/08/07		17/07/07	
3400937951937	ATENOLOL ACT 100MG CPR 28	22	TENORMINE 100MG CPR	C07AB03	ATENOLOL	22/09/09		17/07/07	
3400937953887	MOXONIDINE EG 0,2MG CPR 30	564	PHYSIOTENS 0,2MG CPR	C02AC05	MOXONIDINE	11/10/06		30/06/07	
3400937954020	MOXONIDINE EG 0,4MG CPR 30	565	PHYSIOTENS 0,4MG CPR	C02AC05	MOXONIDINE	11/10/06		30/06/07	
3400937954839	CEFPODOXIME SDZ 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	12/05/10		17/07/07	
3400937955430	PINAVERIUM ALM 100MG CPR  30	405	DICETEL 100MG CPR	A03AX04	PINAVERIUM	08/11/07		08/08/07	
3400937970518	GABAPENTINE ARW 800MG CPR 90	395	NEURONTIN 800MG CPR	N03AX12	GABAPENTINE	08/11/07		17/07/07	
3400937970747	GABAPENTINE ARW 600MG CPR 90	634	NEURONTIN 600MG CPR	N03AX12	GABAPENTINE	08/11/07		17/07/07	
3400937970808	GABAPENTINE ALT 600MG CPR 90	634	NEURONTIN 600MG CPR	N03AX12	GABAPENTINE	12/05/10		16/11/07	
3400937970976	GABAPENTINE ALT 800MG CPR  90	395	NEURONTIN 800MG CPR	N03AX12	GABAPENTINE	12/05/10		16/11/07	
3400937971287	FINASTERIDE RTP 5MG CPR 30	775	CHIBRO-PROSCAR 5MG CPR	G04CB01	FINASTERIDE	08/11/07		12/03/09	
3400937972000	ONDANSETRON RTP 8MG CPR DISP 2	660	ZOPHREN 8MG LYOPHILISAT ORAL	A04AA01	ONDANSETRON	17/01/08		21/12/07	
3400937972178	ONDANSETRON RTP 8MG CPR DISP 4	660	ZOPHREN 8MG LYOPHILISAT ORAL	A04AA01	ONDANSETRON	17/01/08		21/12/07	
3400937973939	CIPROFIBRATE NOR 100MG GELULE  30	284	LIPANOR 100MG GELULE	C10AB08	CIPROFIBRATE	24/07/13		12/12/07	
3400937974240	PAROXETINE ZYD 20MG CPR 14	311	DEROXAT 20MG CPR	N06AB05	PAROXETINE	08/11/07		03/07/07	
3400937974769	EUPANTOL 40MG CPR 7	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	27/05/08		29/12/10	
3400937974820	EUPANTOL 40MG CPR 14	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	27/05/08		29/12/10	
3400937974998	EUPANTOL 40MG CPR 28	767	EUPANTOL 40MG CPR                   | INIPOMP 40MG CPR	A02BC02	PANTOPRAZOLE	27/05/08		29/12/10	
3400937975889	SULPIRIDE ZEN 50MG GELULE 30	40	DOGMATIL 50MG GELULE	N05AL01	SULPIRIDE	10/05/12		17/07/07	
3400937976022	SULPIRIDE ZEN 200MG CPR 12	30	DOGMATIL 200MG CPR	N05AL01	SULPIRIDE	11/09/12		17/07/07	
3400937976602	AMLODIPINE ALM 5MG GELULE 30	547	AMLOR 5MG GELULE	C08CA01	AMLODIPINE	08/11/07		05/07/07	
3400937976770	AMLODIPINE ALM 5MG GELULE 90	547	AMLOR 5MG GELULE	C08CA01	AMLODIPINE	08/11/07		14/03/08	
3400937977081	CEFPODOXIME ARW 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	08/11/07		17/07/07	
3400937977142	AMLODIPINE ALM 10MG GELULE 30	548	AMLOR 10MG GELULE	C08CA01	AMLODIPINE	08/11/07		05/07/07	
3400937977203	AMLODIPINE ALM 10MG GELULE 90	548	AMLOR 10MG GELULE	C08CA01	AMLODIPINE	08/11/07		14/03/08	
3400937977371	AMLODIPINE BGA 10MG GELULE 30	548	AMLOR 10MG GELULE	C08CA01	AMLODIPINE	08/11/07		05/07/07	
3400937977432	AMLODIPINE BGA 10MG GELULE 90	548	AMLOR 10MG GELULE	C08CA01	AMLODIPINE	08/11/07		05/07/07	
3400937977661	AMLODIPINE BGA 5MG GELULE 30	547	AMLOR 5MG GELULE	C08CA01	AMLODIPINE	08/11/07		05/07/07	
3400937977722	AMLODIPINE BGA 5MG GELULE 90	547	AMLOR 5MG GELULE	C08CA01	AMLODIPINE	08/11/07		05/07/07	
3400937977951	CEFPODOXIME EG 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	08/11/07		03/07/07	
3400937978323	CETIRIZINE TVC 10MG/ML BUV FL 15ML 1/15 ML	352	VIRLIX 10MG/ML BUV FL 15ML          | ZYRTEC 10MG/ML BUV FL 15ML	R06AE07	CETIRIZINE	10/08/07		17/07/07	
3400937978781	OXCARBAZEPINE MYL 150MG CPR 50	663	TRILEPTAL 150MG CPR	N03AF02	OXCARBAZEPINE	27/11/09		22/08/07	
3400937981514	FOSINOPRIL HCTZ TVC 20/12,5MG CPR 30	722	FOZIRETIC 20MG/12,5MG CPR	C09BA09	FOSINOPRIL ET DIURETIQUES	08/11/07		17/09/08	
3400937983464	OXCARBAZEPINE MYL 600MG CPR 250	665	TRILEPTAL 600MG CPR	N03AF02	OXCARBAZEPINE	27/11/09		22/08/07	
3400937992978	KETOPROFENE BGR 2,5% GEL 120G 1/120 G	258	KETUM 2,5% GEL TUBE DOSEUR	M02AA10	KETOPROFENE	05/02/08		12/02/08	
3400937995290	FELODIPINE ZEN LP 5MG CPR 30	656	FLODIL LP 5MG CPR	C08CA02	FELODIPINE	27/05/08		12/12/07	
3400937996303	CAPTOPRIL HCTZ EG 50/25MG CPR 90	306	CAPTEA CPR                          | ECAZIDE CPR	C09BA01	CAPTOPRIL ET DIURETIQUES	20/10/06		24/06/08	
3400937997072	TRIMETAZIDINE EG 35MG CPR LM 60	876	VASTAREL LM 35MG CPR	C01EB15	TRIMETAZIDINE	01/02/11		11/11/10	29/02/12
3400937998192	TRIMETAZIDINE BGR 35 MG CPR LM 60	876	VASTAREL LM 35MG CPR	C01EB15	TRIMETAZIDINE	12/07/11		18/06/11	29/02/12
3400937999205	TRIMETAZIDINE BGA LM 35MG CPR 60	876	VASTAREL LM 35MG CPR	C01EB15	TRIMETAZIDINE	12/05/10		01/09/10	29/02/12
3400938000207	TRIMETAZIDINE TVC 35MG CPR LM 60	876	VASTAREL LM 35MG CPR	C01EB15	TRIMETAZIDINE	01/02/11		11/11/10	29/02/12
3400938002157	GABAPENTINE EGL 100MG GELULE 90	390	NEURONTIN 100MG GELULE	N03AX12	GABAPENTINE	12/05/10		01/09/10	
3400938002386	SIMVASTATINE MYL 10MG CPR 28	479	LODALES 10MG CPR                    | ZOCOR 10MG CPR	C10AA01	SIMVASTATINE	26/06/09		20/01/10	
3400938007060	GYNOPURA LP 150MG OVULE 1	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE	26/02/08		15/04/11	
3400938007121	GYNOPURA LP 150MG OVULE 2	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE	26/02/08		26/08/11	
3400938007589	METFORMINE MYL 500MG CPR DISP 30	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE	26/06/09		05/09/07	
3400938007879	METFORMINE MYL 500MG CPR DISP 90	47	GLUCOPHAGE 500MG CPR	A10BA02	METFORMINE	26/06/09		05/09/07	
3400938010251	METFORMINE MYL 850MG CPR DISP 30	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	26/06/09		05/09/07	
3400938010541	METFORMINE MYL 850MG CPR DISP 90	133	GLUCOPHAGE 850MG CPR	A10BA02	METFORMINE	26/06/09		05/09/07	
3400938013504	CEFTAZIDIME ARW 500MG PDR INJ 1	483	FORTUM 500MG ENF NR PDR INJ	J01DD02	CEFTAZIDIME	15/03/07		08/08/07	
3400938013672	CEFTAZIDIME ARW 1G PDR INJ 1/1,274 G	484	FORTUM 1G PDR INJ	J01DD02	CEFTAZIDIME	13/09/07		08/08/07	
3400938014105	CEFPODOXIME ISD 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	12/02/10		16/09/09	
3400938014273	CEFPODOXIME BGA 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	08/11/07		17/07/07	
3400938014563	APROVEL 75MG CPR 30	915	APROVEL 75MG CPR	C09CA04	IRBESARTAN	27/11/09		06/11/07	
3400938014624	APROVEL 75MG CPR 90	915	APROVEL 75MG CPR	C09CA04	IRBESARTAN	27/11/09		06/11/07	
3400938014792	APROVEL 150MG CPR 30	916	APROVEL 150MG CPR	C09CA04	IRBESARTAN	27/11/09		06/11/07	
3400938014853	APROVEL 150MG CPR 90	916	APROVEL 150MG CPR	C09CA04	IRBESARTAN	27/11/09		06/11/07	
3400938014914	APROVEL 300MG CPR 30	917	APROVEL 300MG CPR	C09CA04	IRBESARTAN	27/11/09		06/11/07	
3400938015164	APROVEL 300MG CPR 90	917	APROVEL 300MG CPR	C09CA04	IRBESARTAN	27/11/09		06/11/07	
3400938015225	COAPROVEL 150/12,5MG CPR 30	974	COAPROVEL 150/12,5MG CPR            | COAPROVEL 150/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES	16/09/11		06/11/07	
3400938015393	COAPROVEL 150/12,5MG CPR 90	974	COAPROVEL 150/12,5MG CPR            | COAPROVEL 150/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES	16/09/11		06/11/07	
3400938015454	COAPROVEL 300/12,5MG CPR 30	975	COAPROVEL 300/12,5MG CPR            | COAPROVEL 300/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES	16/09/11		06/11/07	
3400938015515	COAPROVEL 300/12,5MG CPR 90	975	COAPROVEL 300/12,5MG CPR            | COAPROVEL 300/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES	16/09/11		06/11/07	
3400938015683	COAPROVEL 300/25MG CPR 30	1003	COAPROVEL 300/25MG CPR              | COAPROVEL 300/25MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES	16/09/11		06/11/07	
3400938015744	COAPROVEL 300/25MG CPR 90	1003	COAPROVEL 300/25MG CPR              | COAPROVEL 300/25MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES	16/09/11		06/11/07	
3400938016284	GLIMEPIRIDE TVS 1MG CPR 30	516	AMAREL 1MG CPR	A10BB12	GLIMEPIRIDE	12/07/11		25/12/10	
3400938016574	GLIMEPIRIDE TVS 1MG CPR 90	516	AMAREL 1MG CPR	A10BB12	GLIMEPIRIDE	12/07/11		25/12/10	
3400938016925	GLIMEPIRIDE TVS 2MG CPR 30	517	AMAREL 2MG CPR	A10BB12	GLIMEPIRIDE	21/12/11		25/12/10	
3400938017236	GLIMEPIRIDE TVS 2MG CPR 90	517	AMAREL 2MG CPR	A10BB12	GLIMEPIRIDE	21/12/11		25/12/10	
3400938017694	GLIMEPIRIDE TVS 3MG CPR 30	518	AMAREL 3MG CPR	A10BB12	GLIMEPIRIDE	21/12/11		25/12/10	
3400938017984	GLIMEPIRIDE TVS 3MG CPR 90	518	AMAREL 3MG CPR	A10BB12	GLIMEPIRIDE	21/12/11		25/12/10	
3400938018295	GLIMEPIRIDE TVS 4MG CPR 30	519	AMAREL 4MG CPR	A10BB12	GLIMEPIRIDE	21/12/11		25/12/10	
3400938018585	GLIMEPIRIDE TVS 4MG CPR 90	519	AMAREL 4MG CPR	A10BB12	GLIMEPIRIDE	21/12/11		25/12/10	
3400938021547	CEFPODOXIME RBX 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	08/11/07		17/07/07	
3400938021608	CEFPODOXIME MYL 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	26/06/09		17/07/07	
3400938021776	CEFPODOXIME QUA 100MG CPR  10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	08/11/07	24/10/13	17/07/07	
3400938022087	CEFPODOXIME TVC 100MG CPR 10	636	ORELOX 100MG CPR	J01DD13	CEFPODOXIME	08/11/07		17/07/07	
3400938022209	PLAVIX 75MG CPR 30	788	PLAVIX 75MG CPR	B01AC04	CLOPIDOGREL	10/11/09		11/12/07	
3400938022377	PLAVIX 75MG CPR 30	788	PLAVIX 75MG CPR	B01AC04	CLOPIDOGREL	10/11/09		11/12/07	
3400938023039	GLIBENCLAMIDE SDZ 2,5MG CPR 60	510	HEMI DAONIL 2,5MG CPR	A10BB01	GLIBENCLAMIDE	08/11/07		08/08/07	
3400938023329	GLIBENCLAMIDE SDZ 5MG CPR 20	509	DAONIL 5MG CPR	A10BB01	GLIBENCLAMIDE	08/11/07		08/08/07	
3400938023787	GLIBENCLAMIDE SDZ 5MG CPR 100	509	DAONIL 5MG CPR	A10BB01	GLIBENCLAMIDE	08/11/07		08/08/07	
3400938023848	TERBINAFINE TVC 250MG CPR 14	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	10/10/06		17/07/07	
3400938023909	TERBINAFINE TVC 250MG CPR 28	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	10/10/06		17/07/07	
3400938024210	GLIBENCLAMIDE RBX 5MG CPR 20	509	DAONIL 5MG CPR	A10BB01	GLIBENCLAMIDE	08/11/07		08/08/07	
3400938024678	GLIBENCLAMIDE RBX 5MG CPR 100	509	DAONIL 5MG CPR	A10BB01	GLIBENCLAMIDE	08/11/07		08/08/07	
3400938025101	GLIBENCLAMIDE RBX 2,5MG CPR  60	510	HEMI DAONIL 2,5MG CPR	A10BB01	GLIBENCLAMIDE	08/11/07		17/07/07	
3400938025569	AZITHROMYCINE RBX 250MG CPR 6	632	ZITHROMAX 250MG CPR                 | ZITHROMAX MONODOSE 250MG CPR	J01FA10	AZITHROMYCINE	08/11/07		17/07/07	
3400938025859	BROMAZEPAM ISD 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	15/04/09		20/02/09	
3400938027051	SERTRALINE ARW 25MG GELULE 7	505	ZOLOFT 25MG GELULE	N06AB06	SERTRALINE	08/11/07		29/08/08	
3400938027631	QUINAPRIL HCTZ ACT 20/12,5MG CPR 28	581	ACUILIX 20MG/12,5MG CPR             | KORETIC 20MG/12,5MG CPR PEL	C09BA06	QUINAPRIL ET DIURETIQUES	24/12/08		26/11/08	
3400938029062	TERBINAFINE ZYD 250MG CPR 14	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	06/05/10		17/07/07	
3400938029123	TERBINAFINE ZYD 250MG CPR 28	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	06/05/10		17/07/07	
3400938041019	PRAVASTATINE ALT 20MG CPR 84	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE	31/10/08	26/06/09	12/09/08	
3400938041309	PRAVASTATINE ALT 40MG CPR 84	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE	20/10/06		12/09/08	
3400938043488	ONDANSETRON ARW 8MG CPR 4	594	ZOPHREN 8MG CPR	A04AA01	ONDANSETRON	16/09/11		16/11/07	
3400938043549	ONDANSETRON ARW 8MG CPR 4	594	ZOPHREN 8MG CPR	A04AA01	ONDANSETRON	16/09/11		16/11/07	
3400938044201	FLUOXETINE ZYD 20MG CPR 28	316	PROZAC 20MG CPR	N06AB03	FLUOXETINE	12/05/10		22/08/07	
3400938044430	CEFIXIME ALM 200MG CPR 8	675	OROKEN 200MG CPR	J01DD08	CEFIXIME	08/11/07		25/10/07	
3400938045789	CEFIXIME BGA 200MG CPR 8	675	OROKEN 200MG CPR	J01DD08	CEFIXIME	08/11/07		05/09/07	
3400938047271	TERBINAFINE ARW 250MG CPR 14	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	17/07/07		17/07/07	
3400938047332	TERBINAFINE ARW 250MG CPR 28	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	17/07/07		17/07/07	
3400938047851	CEFTAZIDIME AGT 2G PDR INJ IV  1	485	FORTUM 2G PDR INJ	J01DD02	CEFTAZIDIME	08/11/07	10/05/12	05/09/07	
3400938047912	CEFTAZIDIME AGT 2G PDR INJ IV+D  1	485	FORTUM 2G PDR INJ	J01DD02	CEFTAZIDIME	08/11/07	10/05/12	05/09/07	
3400938048452	MANIDIPINE SDZ 10MG CPR 30	905	IPERTEN 10MG CPR	C08CA11	MANIDIPINE	25/11/10		01/09/10	
3400938048513	MANIDIPINE SDZ 10MG CPR 90	905	IPERTEN 10MG CPR	C08CA11	MANIDIPINE	25/11/10		01/09/10	
3400938049053	MANIDIPINE SDZ 20MG CPR 30	906	IPERTEN 20MG CPR	C08CA11	MANIDIPINE	25/11/10		01/09/10	
3400938049114	QUINAPRIL HCTZ ZEN 20/12,5MG CPR 30	581	ACUILIX 20MG/12,5MG CPR             | KORETIC 20MG/12,5MG CPR PEL	C09BA06	QUINAPRIL ET DIURETIQUES	11/09/12		30/10/08	
3400938049282	MANIDIPINE SDZ 20MG CPR 90	906	IPERTEN 20MG CPR	C08CA11	MANIDIPINE	25/11/10		01/09/10	
3400938051933	CIPROFLOXACINE ALM 250 MG CPR 12	325	CIFLOX 250MG CPR	J01MA02	CIPROFLOXACINE	24/10/13		05/09/07	
3400938052183	TOPIRAMATE BGA 50MG CPR 28	595	EPITOMAX 50MG CPR	N03AX11	TOPIRAMATE	12/03/09		25/06/09	
3400938055375	SIMVASTATINE BGA 40MG CPR 28	389	LODALES 40MG CPR                    | ZOCOR 40MG CPR	C10AA01	SIMVASTATINE	01/02/11	12/07/11	29/07/10	
3400938055665	SIMVASTATINE BGA 40MG CPR 84	389	LODALES 40MG CPR                    | ZOCOR 40MG CPR	C10AA01	SIMVASTATINE	01/02/11	12/07/11	29/07/10	
3400938056327	TOPIRAMATE BGA 100MG CPR 28	596	EPITOMAX 100MG CPR	N03AX11	TOPIRAMATE	12/03/09		25/06/09	
3400938057386	TOPIRAMATE BGA 200MG CPR 28	597	EPITOMAX 200MG CPR	N03AX11	TOPIRAMATE	12/03/09		25/06/09	
3400938058109	TOPIRAMATE EG 50MG CPR 28	595	EPITOMAX 50MG CPR	N03AX11	TOPIRAMATE	22/09/09		25/06/09	
3400938059397	TOPIRAMATE EG 100MG CPR 28	596	EPITOMAX 100MG CPR	N03AX11	TOPIRAMATE	22/09/09		25/06/09	
3400938060348	TOPIRAMATE EG 200MG CPR 28	597	EPITOMAX 200MG CPR	N03AX11	TOPIRAMATE	22/09/09		25/06/09	
3400938069044	FLUOXETINE ARW 20MG CPR 28	316	PROZAC 20MG CPR	N06AB03	FLUOXETINE	08/11/07		25/10/07	
3400938069105	DICLOFENAC BGR 1% GEL 1/50 G	680	VOLTARENE EMULGEL 1% GEL TUBE	M02AA15	DICLOFENAC	27/05/08		12/02/08	
3400938070743	TERBINAFINE EVO 250MG CPR 14	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	11/11/10		26/03/08	
3400938070804	TERBINAFINE EVO 250MG CPR 28	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	11/11/10		26/03/08	
3400938070972	TERBINAFINE ACT 250MG CPR 14	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	06/05/08		14/03/08	
3400938071054	TERBINAFINE ACT 250MG CPR 28	460	LAMISIL 250MG CPR	D01BA02	TERBINAFINE	06/05/08		14/03/08	
3400938071573	FLUOXETINE RBX 20MG CPR  28	316	PROZAC 20MG CPR	N06AB03	FLUOXETINE	13/11/07		25/10/07	
3400938072006	GESTODENE ETHI TVC 75/30MICROG CPR 21	616	MONEVA 75MICROG/30MICROG CPR	G03AA10	GESTODENE ET ESTROGENE	10/08/07		17/03/11	30/03/13
