CIP,C,13	NOM_COURT,C,50	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77	PFHT,N,11,0	PPTTC,N,11,0	TFR,N,10,0	DT_DEB,D	DT_FIN,D
3400937242240	BISOPROLOL MYL 10MG CPR 90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1749	01/03/09	31/12/11
3400937242530	ENALAPRIL MYL 20MG CPR 84	0		C09AA02	ENALAPRIL	2611	3615	2341	01/12/13	
3400937242530	ENALAPRIL MYL 20MG CPR 84	0		C09AA02	ENALAPRIL	2611	3615	3282	01/07/12	30/11/13
3400937242530	ENALAPRIL MYL 20MG CPR 84	0		C09AA02	ENALAPRIL	2611	3615	3215	01/03/12	30/06/12
3400937242530	ENALAPRIL MYL 20MG CPR 84	0		C09AA02	ENALAPRIL	2611	3615	3541	01/01/12	29/02/12
3400937242530	ENALAPRIL MYL 20MG CPR 84	0		C09AA02	ENALAPRIL	2611	3615	3615	01/03/09	31/12/11
3400937242769	ENALAPRIL MYL 20MG CPR 90	0		C09AA02	ENALAPRIL	2797	3835	2498	01/12/13	
3400937242769	ENALAPRIL MYL 20MG CPR 90	0		C09AA02	ENALAPRIL	2797	3835	3507	01/07/12	30/11/13
3400937242769	ENALAPRIL MYL 20MG CPR 90	0		C09AA02	ENALAPRIL	2797	3835	3415	01/03/12	30/06/12
3400937242769	ENALAPRIL MYL 20MG CPR 90	0		C09AA02	ENALAPRIL	2797	3835	3763	01/01/12	29/02/12
3400937242769	ENALAPRIL MYL 20MG CPR 90	0		C09AA02	ENALAPRIL	2797	3835	3835	01/03/09	31/12/11
3400937243360	CAPTOPRIL HCTZ MYL 50/25MG CPR 84	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1848	2626	2626	01/07/12	
3400937243360	CAPTOPRIL HCTZ MYL 50/25MG CPR 84	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1848	2626	2559	01/03/12	30/06/12
3400937243360	CAPTOPRIL HCTZ MYL 50/25MG CPR 84	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1848	2626	2778	01/01/12	29/02/12
3400937243360	CAPTOPRIL HCTZ MYL 50/25MG CPR 84	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1848	2626	2844	01/03/09	31/12/11
3400937243421	CAPTOPRIL HCTZ MYL 50/25MG CPR 90	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1981	2804	2804	01/07/12	
3400937243421	CAPTOPRIL HCTZ MYL 50/25MG CPR 90	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1981	2804	2740	01/03/12	30/06/12
3400937243421	CAPTOPRIL HCTZ MYL 50/25MG CPR 90	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1981	2804	2973	01/01/12	29/02/12
3400937243421	CAPTOPRIL HCTZ MYL 50/25MG CPR 90	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1981	2804	3044	01/03/09	31/12/11
3400937243599	CAPTOPRIL HCTZ MYL 50/25MG CPR 84	306	CAPTEA CPR                          | ECAZIDE CPR	C09BA01	CAPTOPRIL ET DIURETIQUES	1848	2626	2626	01/07/12	
3400937243599	CAPTOPRIL HCTZ MYL 50/25MG CPR 84	306	CAPTEA CPR                          | ECAZIDE CPR	C09BA01	CAPTOPRIL ET DIURETIQUES	1848	2626	2559	01/03/12	30/06/12
3400937243599	CAPTOPRIL HCTZ MYL 50/25MG CPR 84	306	CAPTEA CPR                          | ECAZIDE CPR	C09BA01	CAPTOPRIL ET DIURETIQUES	1848	2626	2778	01/01/12	29/02/12
3400937243599	CAPTOPRIL HCTZ MYL 50/25MG CPR 84	306	CAPTEA CPR                          | ECAZIDE CPR	C09BA01	CAPTOPRIL ET DIURETIQUES	1848	2626	2844	01/03/09	31/12/11
3400937243650	CAPTOPRIL HCTZ MYL 50/25MG CPR 90	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1981	2804	2804	01/07/12	
3400937243650	CAPTOPRIL HCTZ MYL 50/25MG CPR 90	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1981	2804	2740	01/03/12	30/06/12
3400937243650	CAPTOPRIL HCTZ MYL 50/25MG CPR 90	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1981	2804	2973	01/01/12	29/02/12
3400937243650	CAPTOPRIL HCTZ MYL 50/25MG CPR 90	0		C09BA01	CAPTOPRIL ET DIURETIQUES	1981	2804	3044	01/03/09	31/12/11
3400937243940	ACUILIX 20MG/12,5MG CPR 90	581	ACUILIX 20MG/12,5MG CPR             | KORETIC 20MG/12,5MG CPR PEL	C09BA06	QUINAPRIL ET DIURETIQUES	1983	2807	2807	01/07/12	
3400937243940	ACUILIX 20MG/12,5MG CPR 90	581	ACUILIX 20MG/12,5MG CPR             | KORETIC 20MG/12,5MG CPR PEL	C09BA06	QUINAPRIL ET DIURETIQUES	1983	2807	2742	01/01/12	30/06/12
3400937243940	ACUILIX 20MG/12,5MG CPR 90	581	ACUILIX 20MG/12,5MG CPR             | KORETIC 20MG/12,5MG CPR PEL	C09BA06	QUINAPRIL ET DIURETIQUES	1983	2807	2808	01/03/10	31/12/11
3400937252065	TRANDOLAPRIL ACT 0,5MG GELULE 30	735	ODRIK 0,5MG GELULE	C09AA10	TRANDOLAPRIL	154	283	283	01/12/13	
3400937252065	TRANDOLAPRIL ACT 0,5MG GELULE 30	735	ODRIK 0,5MG GELULE	C09AA10	TRANDOLAPRIL	154	283	305	01/03/12	30/11/13
3400937252065	TRANDOLAPRIL ACT 0,5MG GELULE 30	735	ODRIK 0,5MG GELULE	C09AA10	TRANDOLAPRIL	154	283	324	01/01/12	29/02/12
3400937252065	TRANDOLAPRIL ACT 0,5MG GELULE 30	735	ODRIK 0,5MG GELULE	C09AA10	TRANDOLAPRIL	154	283	312	01/01/11	31/12/11
3400937286305	ALENDRONATE TVC 10MG CPR 90	0		M05BA04	ALENDRONIQUE ACIDE	4223	5812	5812	01/07/12	
3400937286305	ALENDRONATE TVC 10MG CPR 90	0		M05BA04	ALENDRONIQUE ACIDE	4223	5812	5461	01/01/12	30/06/12
3400937286305	ALENDRONATE TVC 10MG CPR 90	0		M05BA04	ALENDRONIQUE ACIDE	4223	5812	5524	01/03/09	31/12/11
3400937286534	AMILORIDE HCTZ TVC 5/50MG CPR 90	142	MODURETIC 5MG/50MG CPR	C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	693	1076	1076	01/07/12	
3400937286534	AMILORIDE HCTZ TVC 5/50MG CPR 90	142	MODURETIC 5MG/50MG CPR	C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	693	1076	994	01/01/12	30/06/12
3400937286534	AMILORIDE HCTZ TVC 5/50MG CPR 90	142	MODURETIC 5MG/50MG CPR	C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	693	1076	1017	01/03/09	31/12/11
3400937287715	CIPROFIBRATE TVC 100MG GELULE 90	0		C10AB08	CIPROFIBRATE	1057	1564	1564	01/07/12	
3400937287715	CIPROFIBRATE TVC 100MG GELULE 90	0		C10AB08	CIPROFIBRATE	1057	1564	1487	01/01/12	30/06/12
3400937287715	CIPROFIBRATE TVC 100MG GELULE 90	0		C10AB08	CIPROFIBRATE	1057	1564	1522	01/03/09	31/12/11
3400937288774	LISINOPRIL TVC 5MG CPR 84	0		C09AA03	LISINOPRIL	734	1131	1131	01/07/12	
3400937288774	LISINOPRIL TVC 5MG CPR 84	0		C09AA03	LISINOPRIL	734	1131	1049	01/03/12	30/06/12
3400937288774	LISINOPRIL TVC 5MG CPR 84	0		C09AA03	LISINOPRIL	734	1131	1136	01/01/12	29/02/12
3400937288774	LISINOPRIL TVC 5MG CPR 84	0		C09AA03	LISINOPRIL	734	1131	1162	01/03/09	31/12/11
3400937289955	NIFEDIPINE TVC LP 20MG CPR  180	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE	1385	2004	2004	01/12/13	
3400937289955	NIFEDIPINE TVC LP 20MG CPR  180	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE	1385	2004	2464	01/07/12	30/11/13
3400937289955	NIFEDIPINE TVC LP 20MG CPR  180	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE	1385	2004	2395	01/01/12	30/06/12
3400937289955	NIFEDIPINE TVC LP 20MG CPR  180	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE	1385	2004	2453	01/03/09	31/12/11
3400937290616	SPIRONOLACTONE TVC 50MG CPR 90	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	946	1415	1415	01/07/12	
3400937290616	SPIRONOLACTONE TVC 50MG CPR 90	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	946	1415	1337	01/01/12	30/06/12
3400937290616	SPIRONOLACTONE TVC 50MG CPR 90	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	946	1415	1368	01/03/09	31/12/11
3400937290784	SPIRONOLACTONE TVC 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1901	01/07/12	
3400937290784	SPIRONOLACTONE TVC 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1827	01/01/12	30/06/12
3400937290784	SPIRONOLACTONE TVC 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1871	01/03/09	31/12/11
3400937290906	BISOPROLOL QUA 10MG CPR  84	0		C07AB07	BISOPROLOL	1134	1668	1668	01/12/13	
3400937290906	BISOPROLOL QUA 10MG CPR  84	0		C07AB07	BISOPROLOL	1134	1668	1672	01/07/12	30/11/13
3400937290906	BISOPROLOL QUA 10MG CPR  84	0		C07AB07	BISOPROLOL	1134	1668	1596	01/01/12	30/06/12
3400937290906	BISOPROLOL QUA 10MG CPR  84	0		C07AB07	BISOPROLOL	1134	1668	1633	01/03/09	31/12/11
3400937291095	BISOPROLOL QUA 10MG CPR  90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1774	01/12/13	
3400937291095	BISOPROLOL QUA 10MG CPR  90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1783	01/07/12	30/11/13
3400937291095	BISOPROLOL QUA 10MG CPR  90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1708	01/01/12	30/06/12
3400937291095	BISOPROLOL QUA 10MG CPR  90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1749	01/03/09	31/12/11
3400937291385	ENALAPRIL QUA 20MG CPR  84	0		C09AA02	ENALAPRIL	2611	3615	2341	01/12/13	
3400937291385	ENALAPRIL QUA 20MG CPR  84	0		C09AA02	ENALAPRIL	2611	3615	3282	01/07/12	30/11/13
3400937291385	ENALAPRIL QUA 20MG CPR  84	0		C09AA02	ENALAPRIL	2611	3615	3215	01/03/12	30/06/12
3400937291385	ENALAPRIL QUA 20MG CPR  84	0		C09AA02	ENALAPRIL	2611	3615	3541	01/01/12	29/02/12
3400937291385	ENALAPRIL QUA 20MG CPR  84	0		C09AA02	ENALAPRIL	2611	3615	3615	01/03/09	31/12/11
3400937291446	ENALAPRIL QUA 20MG CPR  90	0		C09AA02	ENALAPRIL	2797	3835	2498	01/12/13	
3400937291446	ENALAPRIL QUA 20MG CPR  90	0		C09AA02	ENALAPRIL	2797	3835	3507	01/07/12	30/11/13
3400937291446	ENALAPRIL QUA 20MG CPR  90	0		C09AA02	ENALAPRIL	2797	3835	3415	01/03/12	30/06/12
3400937291446	ENALAPRIL QUA 20MG CPR  90	0		C09AA02	ENALAPRIL	2797	3835	3763	01/01/12	29/02/12
3400937291446	ENALAPRIL QUA 20MG CPR  90	0		C09AA02	ENALAPRIL	2797	3835	3835	01/03/09	31/12/11
3400937292047	SPIRONOLACTONE SDZ 75MG CPR 90	0		C03DA01	SPIRONOLACTONE	1308	1901	1901	01/07/12	
3400937292047	SPIRONOLACTONE SDZ 75MG CPR 90	0		C03DA01	SPIRONOLACTONE	1308	1901	1827	01/01/12	30/06/12
3400937292047	SPIRONOLACTONE SDZ 75MG CPR 90	0		C03DA01	SPIRONOLACTONE	1308	1901	1871	01/03/09	31/12/11
3400937295468	ENALAPRIL/HYDROCHLOROTHIAZIDE BIOSTABILEX 20 MG/12	0				1636	2341	2341	01/12/13	
3400937295468	ENALAPRIL/HYDROCHLOROTHIAZIDE BIOSTABILEX 20 MG/12	0				1636	2341	3282	01/07/12	30/11/13
3400937295468	ENALAPRIL/HYDROCHLOROTHIAZIDE BIOSTABILEX 20 MG/12	0				1636	2341	3215	01/01/12	30/06/12
3400937295468	ENALAPRIL/HYDROCHLOROTHIAZIDE BIOSTABILEX 20 MG/12	0				1636	2341	3290	01/03/09	31/12/11
3400937295529	ENALAPRIL HCTZ BST 20/12,5MG CP  90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	2498	01/12/13	
3400937295529	ENALAPRIL HCTZ BST 20/12,5MG CP  90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3507	01/07/12	30/11/13
3400937295529	ENALAPRIL HCTZ BST 20/12,5MG CP  90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3415	01/01/12	30/06/12
3400937295529	ENALAPRIL HCTZ BST 20/12,5MG CP  90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3489	01/03/09	31/12/11
3400937296069	ALDACTONE 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1901	01/07/12	
3400937296069	ALDACTONE 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1827	01/01/12	30/06/12
3400937296069	ALDACTONE 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1871	01/03/09	31/12/11
3400937296410	ACUITEL 20MG CPR 90	408	ACUITEL 20MG CPR                    | KOREC 20MG CPR	C09AA06	QUINAPRIL	1983	2807	2807	01/07/12	
3400937296410	ACUITEL 20MG CPR 90	408	ACUITEL 20MG CPR                    | KOREC 20MG CPR	C09AA06	QUINAPRIL	1983	2807	2742	01/03/12	30/06/12
3400937296700	SPIRONOLACTONE PFZ 50MG CPR 90	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	946	1415	1415	01/07/12	
3400937296700	SPIRONOLACTONE PFZ 50MG CPR 90	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	946	1415	1337	01/01/12	30/06/12
3400937296700	SPIRONOLACTONE PFZ 50MG CPR 90	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	946	1415	1368	01/03/09	31/12/11
3400937296878	SPIRONOLACTONE PFZ 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1901	01/07/12	
3400937296878	SPIRONOLACTONE PFZ 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1827	01/01/12	30/06/12
3400937296878	SPIRONOLACTONE PFZ 75MG CPR 90	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	1308	1901	1871	01/03/09	31/12/11
3400937297820	ENALAPRIL BST 5MG CPR  90	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	978	1412	991	01/12/13	
3400937297820	ENALAPRIL BST 5MG CPR  90	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	978	1412	1354	01/07/12	30/11/13
3400937297820	ENALAPRIL BST 5MG CPR  90	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	978	1412	1274	01/03/12	30/06/12
3400937297820	ENALAPRIL BST 5MG CPR  90	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	978	1412	1380	01/01/12	29/02/12
3400937297820	ENALAPRIL BST 5MG CPR  90	12	RENITEC 5MG CPR	C09AA02	ENALAPRIL	978	1412	1412	01/03/09	31/12/11
3400937298070	ENALAPRIL BST 20MG CPR  90	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2797	3835	2498	01/12/13	
3400937298070	ENALAPRIL BST 20MG CPR  90	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2797	3835	3507	01/07/12	30/11/13
3400937298070	ENALAPRIL BST 20MG CPR  90	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2797	3835	3415	01/03/12	30/06/12
3400937298070	ENALAPRIL BST 20MG CPR  90	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2797	3835	3763	01/01/12	29/02/12
3400937298070	ENALAPRIL BST 20MG CPR  90	200	RENITEC 20MG CPR	C09AA02	ENALAPRIL	2797	3835	3835	01/03/09	31/12/11
3400937298421	LISINOPRIL SDZ 5MG CPR 84	0		C09AA03	LISINOPRIL	734	1131	1131	01/07/12	
3400937298421	LISINOPRIL SDZ 5MG CPR 84	0		C09AA03	LISINOPRIL	734	1131	1049	01/03/12	30/06/12
3400937298421	LISINOPRIL SDZ 5MG CPR 84	0		C09AA03	LISINOPRIL	734	1131	1136	01/01/12	29/02/12
3400937298421	LISINOPRIL SDZ 5MG CPR 84	0		C09AA03	LISINOPRIL	734	1131	1162	01/03/09	31/12/11
3400937298599	LISINOPRIL SDZ 5MG CPR 90	335	PRINIVIL 5MG CPR                    | ZESTRIL 5MG CPR	C09AA03	LISINOPRIL	787	1202	1202	01/07/12	
3400937298599	LISINOPRIL SDZ 5MG CPR 90	335	PRINIVIL 5MG CPR                    | ZESTRIL 5MG CPR	C09AA03	LISINOPRIL	787	1202	1121	01/03/12	30/06/12
3400937298599	LISINOPRIL SDZ 5MG CPR 90	335	PRINIVIL 5MG CPR                    | ZESTRIL 5MG CPR	C09AA03	LISINOPRIL	787	1202	1213	01/01/12	29/02/12
3400937298599	LISINOPRIL SDZ 5MG CPR 90	335	PRINIVIL 5MG CPR                    | ZESTRIL 5MG CPR	C09AA03	LISINOPRIL	787	1202	1242	01/03/09	31/12/11
3400937299602	FENOFIBRATE MYL 67MG GELULE 90	0		C10AB05	FENOFIBRATE	578	838	838	01/01/12	
3400937299602	FENOFIBRATE MYL 67MG GELULE 90	0		C10AB05	FENOFIBRATE	578	838	857	01/03/09	31/12/11
3400937299770	ENALAPRIL MYL 5MG CPR 84	0		C09AA02	ENALAPRIL	912	1321	934	01/12/13	
3400937299770	ENALAPRIL MYL 5MG CPR 84	0		C09AA02	ENALAPRIL	912	1321	1271	01/07/12	30/11/13
3400937299770	ENALAPRIL MYL 5MG CPR 84	0		C09AA02	ENALAPRIL	912	1321	1192	01/03/12	30/06/12
3400937299770	ENALAPRIL MYL 5MG CPR 84	0		C09AA02	ENALAPRIL	912	1321	1290	01/01/12	29/02/12
3400937299770	ENALAPRIL MYL 5MG CPR 84	0		C09AA02	ENALAPRIL	912	1321	1321	01/03/09	31/12/11
3400937299831	ENALAPRIL MYL 5MG CPR 90	0		C09AA02	ENALAPRIL	978	1412	991	01/12/13	
3400937299831	ENALAPRIL MYL 5MG CPR 90	0		C09AA02	ENALAPRIL	978	1412	1354	01/07/12	30/11/13
3400937299831	ENALAPRIL MYL 5MG CPR 90	0		C09AA02	ENALAPRIL	978	1412	1274	01/03/12	30/06/12
3400937299831	ENALAPRIL MYL 5MG CPR 90	0		C09AA02	ENALAPRIL	978	1412	1380	01/01/12	29/02/12
3400937299831	ENALAPRIL MYL 5MG CPR 90	0		C09AA02	ENALAPRIL	978	1412	1412	01/03/09	31/12/11
3400937300063	ENALAPRIL HCTZ MYL 20/12,5MG CPR 84	0		C09BA02	ENALAPRIL ET DIURETIQUES	1636	2341	2341	01/12/13	
3400937300063	ENALAPRIL HCTZ MYL 20/12,5MG CPR 84	0		C09BA02	ENALAPRIL ET DIURETIQUES	1636	2341	3282	01/07/12	30/11/13
3400937300063	ENALAPRIL HCTZ MYL 20/12,5MG CPR 84	0		C09BA02	ENALAPRIL ET DIURETIQUES	1636	2341	3215	01/01/12	30/06/12
3400937300063	ENALAPRIL HCTZ MYL 20/12,5MG CPR 84	0		C09BA02	ENALAPRIL ET DIURETIQUES	1636	2341	3290	01/03/09	31/12/11
3400937300124	ENALAPRIL HCTZ MYL 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	2498	01/12/13	
3400937300124	ENALAPRIL HCTZ MYL 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3507	01/07/12	30/11/13
3400937300124	ENALAPRIL HCTZ MYL 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3415	01/01/12	30/06/12
3400937300124	ENALAPRIL HCTZ MYL 20/12,5MG CPR 90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3489	01/03/09	31/12/11
3400937300353	NIFEDIPINE MYL LP 20MG CPR 180	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE	1385	2004	2004	01/12/13	
3400937300353	NIFEDIPINE MYL LP 20MG CPR 180	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE	1385	2004	2464	01/07/12	30/11/13
3400937300353	NIFEDIPINE MYL LP 20MG CPR 180	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE	1385	2004	2395	01/01/12	30/06/12
3400937300353	NIFEDIPINE MYL LP 20MG CPR 180	189	ADALATE LP 20MG CPR	C08CA05	NIFEDIPINE	1385	2004	2453	01/03/09	31/12/11
3400937301473	FENOFIBRATE QUA 67MG GELULE  90	0		C10AB05	FENOFIBRATE	578	838	838	01/01/12	
3400937301473	FENOFIBRATE QUA 67MG GELULE  90	0		C10AB05	FENOFIBRATE	578	838	857	01/03/09	31/12/11
3400937301534	ENALAPRIL QUA 5MG CPR  84	0		C09AA02	ENALAPRIL	912	1321	934	01/12/13	
3400937301534	ENALAPRIL QUA 5MG CPR  84	0		C09AA02	ENALAPRIL	912	1321	1271	01/07/12	30/11/13
3400937301534	ENALAPRIL QUA 5MG CPR  84	0		C09AA02	ENALAPRIL	912	1321	1192	01/03/12	30/06/12
3400937301534	ENALAPRIL QUA 5MG CPR  84	0		C09AA02	ENALAPRIL	912	1321	1290	01/01/12	29/02/12
3400937301534	ENALAPRIL QUA 5MG CPR  84	0		C09AA02	ENALAPRIL	912	1321	1321	01/03/09	31/12/11
3400937301763	ENALAPRIL QUA 5MG CPR  90	0		C09AA02	ENALAPRIL	978	1412	991	01/12/13	
3400937301763	ENALAPRIL QUA 5MG CPR  90	0		C09AA02	ENALAPRIL	978	1412	1354	01/07/12	30/11/13
3400937301763	ENALAPRIL QUA 5MG CPR  90	0		C09AA02	ENALAPRIL	978	1412	1274	01/03/12	30/06/12
3400937301763	ENALAPRIL QUA 5MG CPR  90	0		C09AA02	ENALAPRIL	978	1412	1380	01/01/12	29/02/12
3400937301763	ENALAPRIL QUA 5MG CPR  90	0		C09AA02	ENALAPRIL	978	1412	1412	01/03/09	31/12/11
3400937301824	ENALAPRIL HCTZ QUA 20/12,5MG CP  84	0		C09BA02	ENALAPRIL ET DIURETIQUES	1636	2341	2341	01/12/13	
3400937301824	ENALAPRIL HCTZ QUA 20/12,5MG CP  84	0		C09BA02	ENALAPRIL ET DIURETIQUES	1636	2341	3282	01/07/12	30/11/13
3400937301824	ENALAPRIL HCTZ QUA 20/12,5MG CP  84	0		C09BA02	ENALAPRIL ET DIURETIQUES	1636	2341	3215	01/01/12	30/06/12
3400937301824	ENALAPRIL HCTZ QUA 20/12,5MG CP  84	0		C09BA02	ENALAPRIL ET DIURETIQUES	1636	2341	3290	01/03/09	31/12/11
3400937301992	ENALAPRIL HCTZ QUA 20/12,5MG CP  90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	2498	01/12/13	
3400937301992	ENALAPRIL HCTZ QUA 20/12,5MG CP  90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3507	01/07/12	30/11/13
3400937301992	ENALAPRIL HCTZ QUA 20/12,5MG CP  90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3415	01/01/12	30/06/12
3400937301992	ENALAPRIL HCTZ QUA 20/12,5MG CP  90	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES	1753	2498	3489	01/03/09	31/12/11
3400937304375	BISOPROLOL RPG 10MG CPR 90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1774	01/12/13	
3400937304375	BISOPROLOL RPG 10MG CPR 90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1783	01/07/12	30/11/13
3400937304375	BISOPROLOL RPG 10MG CPR 90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1708	01/01/12	30/06/12
3400937304375	BISOPROLOL RPG 10MG CPR 90	272	DETENSIEL 10MG CPR                  | SOPROL 10MG CPR	C07AB07	BISOPROLOL	1213	1774	1749	01/03/09	31/12/11
3400937304436	LISINOPRIL RPG 5MG CPR  84	0		C09AA03	LISINOPRIL	734	1131	1131	01/07/12	
3400937304436	LISINOPRIL RPG 5MG CPR  84	0		C09AA03	LISINOPRIL	734	1131	1049	01/03/12	30/06/12
3400937304436	LISINOPRIL RPG 5MG CPR  84	0		C09AA03	LISINOPRIL	734	1131	1136	01/01/12	29/02/12
3400937304436	LISINOPRIL RPG 5MG CPR  84	0		C09AA03	LISINOPRIL	734	1131	1162	01/03/09	31/12/11
3400937312189	CIBACENE 5MG CPR 30	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	324	502	502	01/12/13	
3400937312189	CIBACENE 5MG CPR 30	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	324	502	606	01/03/12	30/11/13
3400937312189	CIBACENE 5MG CPR 30	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	324	502	651	01/01/12	29/02/12
3400937312189	CIBACENE 5MG CPR 30	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	324	502	665	01/01/11	31/12/11
3400937312240	CIBACENE 5MG CPR 84	0		C09AA07	BENAZEPRIL	1169	1678	1678	01/01/11	
3400937312301	CIBACENE 5MG CPR 90	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	1253	1794	1385	01/12/13	
3400937312301	CIBACENE 5MG CPR 90	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	1253	1794	1693	01/07/12	30/11/13
3400937312301	CIBACENE 5MG CPR 90	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	1253	1794	1617	01/03/12	30/06/12
3400937312301	CIBACENE 5MG CPR 90	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	1253	1794	1753	01/01/12	29/02/12
3400937312301	CIBACENE 5MG CPR 90	690	BRIEM 5MG CPR                       | CIBACENE 5MG CPR	C09AA07	BENAZEPRIL	1253	1794	1794	01/01/11	31/12/11
