CIP,C,13	NOM_COURT,C,50	DT_EFFET,D	GEN_IND,C,1	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77
3400936670877	METFORMINE SDZ 1000MG CPR 30	01/06/05	1	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE
3400936671010	METFORMINE SDZ 1000MG CPR 90	01/06/05	1	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE
3400936672598	DEXTROPROP PARACET CAF BGA CPR  20	30/06/05	1	394	PROPOFAN CPR	N02AC54	DEXTROPROPOXYPHENE EN ASSOCIATION SAUF AUX PSYCHOLEPTIQUES
3400936672659	OMEPRAZOLE ACT 10MG GELULE 14	31/10/08	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936672710	OMEPRAZOLE ACT 10MG GELULE 28	31/10/08	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936672888	OMEPRAZOLE SVI 10MG GELULE  14	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936672949	OMEPRAZOLE SVI 10MG GELULE  28	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936673021	OMEPRAZOLE SET 10MG GELULE 14	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936673199	OMEPRAZOLE SET 10MG GELULE 28	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936673250	OMEPRAZOLE PHR LAB 10MG GELULE 14	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936673311	OMEPRAZOLE PHR LAB 10MG GELULE 28	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936673489	OMEPRAZOLE MYL 10MG GELULE  14	11/05/05	0	0		A02BC01	OMEPRAZOLE
3400936673540	OMEPRAZOLE MYL 10MG GELULE  28	11/05/05	0	0		A02BC01	OMEPRAZOLE
3400936673601	OMEPRAZOLE RTP 10MG GELULE 14	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936673779	OMEPRAZOLE RTP 10MG GELULE 28	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936673830	OMEPRAZOLE ZYD 10MG GELULE 14	21/02/14	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936674080	OMEPRAZOLE ZYD 10MG GELULE 28	21/02/14	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936674141	OMEPRAZOLE GGA 10MG GELULE  14	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936674202	OMEPRAZOLE GGA 10MG GELULE  28	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936674370	OMEPRAZOLE BCR 10MG GELULE 14	28/07/05	0	0		A02BC01	OMEPRAZOLE
3400936674431	OMEPRAZOLE BCR 10MG GELULE 28	28/07/05	0	0		A02BC01	OMEPRAZOLE
3400936676671	ACETYLCYSTEINE SDC 200MG GRANULES 20/1 G	22/11/05	0	0		R05CB01	ACETYLCYSTEINE
3400936676732	OMEPRAZOLE RPG 10MG GELULE 14	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936676961	OMEPRAZOLE RPG 10MG GELULE 28	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936677043	OMEPRAZOLE QUA 10MG GELULE  14	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936677104	OMEPRAZOLE QUA 10MG GELULE  28	27/05/05	1	387	MOPRAL 10MG GELULE                  | ZOLTUM 10MG GELULE	A02BC01	OMEPRAZOLE
3400936677272	CITALOPRAM ARW 20MG CPR 28	30/06/05	1	320	SEROPRAM 20MG CPR	N06AB04	CITALOPRAM
3400936677333	CITALOPRAM ARW 20MG CPR 30	30/06/05	1	320	SEROPRAM 20MG CPR	N06AB04	CITALOPRAM
3400936677623	CITALOPRAM EG 20MG CPR 28	21/07/05	1	320	SEROPRAM 20MG CPR	N06AB04	CITALOPRAM
3400936677852	GABAPENTINE TVC 100MG GELULE 90	30/06/05	1	390	NEURONTIN 100MG GELULE	N03AX12	GABAPENTINE
3400936677913	GABAPENTINE RPG 100MG GELULE 90	30/06/05	1	390	NEURONTIN 100MG GELULE	N03AX12	GABAPENTINE
3400936678163	GABAPENTINE RTP 600MG CPR 90	30/06/05	1	634	NEURONTIN 600MG CPR	N03AX12	GABAPENTINE
3400936678224	GABAPENTINE RTP 800MG CPR 90	30/06/05	1	395	NEURONTIN 800MG CPR	N03AX12	GABAPENTINE
3400936678392	GABAPENTINE GGA 600MG CPR  90	30/06/05	1	634	NEURONTIN 600MG CPR	N03AX12	GABAPENTINE
3400936678453	GABAPENTINE GGA 800MG CPR  90	30/06/05	1	395	NEURONTIN 800MG CPR	N03AX12	GABAPENTINE
3400936678514	GABAPENTINE TVC 300MG GELULE 90	30/06/05	1	391	NEURONTIN 300MG GELULE	N03AX12	GABAPENTINE
3400936678682	GABAPENTINE RPG 300MG GELULE 90	30/06/05	1	391	NEURONTIN 300MG GELULE	N03AX12	GABAPENTINE
3400936678743	GABAPENTINE TVC 400MG GELULE 90	30/06/05	1	385	NEURONTIN 400MG GELULE	N03AX12	GABAPENTINE
3400936678804	GABAPENTINE RPG 400MG GELULE  90	30/06/05	1	385	NEURONTIN 400MG GELULE	N03AX12	GABAPENTINE
3400936679054	GABAPENTINE ARW 400MG GELULE 90	30/06/05	1	385	NEURONTIN 400MG GELULE	N03AX12	GABAPENTINE
3400936680463	GABAPENTINE BGA 400MG GELULE 90	30/06/05	1	385	NEURONTIN 400MG GELULE	N03AX12	GABAPENTINE
3400936680753	GABAPENTINE QUA 400MG GELULE  90	30/06/05	1	385	NEURONTIN 400MG GELULE	N03AX12	GABAPENTINE
3400936680982	GABAPENTINE QUA 400MG GELULE  90	12/07/05	0	0		N03AX12	GABAPENTINE
3400936681293	GABAPENTINE MYL 400MG GELULE 90	26/06/09	1	385	NEURONTIN 400MG GELULE	N03AX12	GABAPENTINE
3400936681415	GABAPENTINE MYL 400MG GELULE 90	12/07/05	0	0		N03AX12	GABAPENTINE
3400936681583	KALIALE 50MG CPR  20	30/06/05	1	290	ANDROCUR 50MG CPR	G03HA01	CYPROTERONE
3400936681644	LISINOPRIL HCTZ TVC 20/12,5MG CPR 28	30/06/05	1	409	PRINZIDE 20MG/12,5MG CPR            | ZESTORETIC 20MG/12,5MG CPR	C09BA03	LISINOPRIL ET DIURETIQUES
3400936681705	LISINOPRIL HCTZ RBX 20/12,5MG CPR 28	30/06/05	1	409	PRINZIDE 20MG/12,5MG CPR            | ZESTORETIC 20MG/12,5MG CPR	C09BA03	LISINOPRIL ET DIURETIQUES
3400936681873	LISINOPRIL HCTZ ARW 20/12,5MG CPR 28	30/06/05	1	409	PRINZIDE 20MG/12,5MG CPR            | ZESTORETIC 20MG/12,5MG CPR	C09BA03	LISINOPRIL ET DIURETIQUES
3400936681934	LISINOPRIL HCTZ QUA 20/12,5MG   28	30/06/05	1	409	PRINZIDE 20MG/12,5MG CPR            | ZESTORETIC 20MG/12,5MG CPR	C09BA03	LISINOPRIL ET DIURETIQUES
3400936682016	LISINOPRIL HCTZ MYL 20/12,5MG CPR 28	26/06/09	1	409	PRINZIDE 20MG/12,5MG CPR            | ZESTORETIC 20MG/12,5MG CPR	C09BA03	LISINOPRIL ET DIURETIQUES
3400936682184	LISINOPRIL HCTZ BGA 20/12,5MG CPR 28	30/06/05	1	409	PRINZIDE 20MG/12,5MG CPR            | ZESTORETIC 20MG/12,5MG CPR	C09BA03	LISINOPRIL ET DIURETIQUES
3400936682245	VOLTARENOPHTABAK 0,1% COLLY FL 10ML 1/10 ML	03/04/07	0	0		S01BC03	DICLOFENAC
3400936682474	PRAVASTATINE EG 10MG CPR 28	13/07/06	0	0		C10AA03	PRAVASTATINE
3400936682535	PRAVASTATINE EG 20MG CPR 28	10/05/12	1	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE
3400936682764	PRAVASTATINE EG 40MG CPR 28	01/09/05	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400936682825	AMOX/AC CLAV QUA 500MG/62,5MG  16	30/06/05	1	234	AUGMENTIN 500MG/62,5MG AD CPR       | CIBLOR 500MG/62,5MG AD CPR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936682993	AMOX/AC CLAV QUA 500MG/62,5MG  24	30/06/05	1	234	AUGMENTIN 500MG/62,5MG AD CPR       | CIBLOR 500MG/62,5MG AD CPR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936683075	AMOX/AC CLAV EG 500/62,5MG AD CPR 16	14/05/11	0	0		J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936683136	AMOX/AC CLAV EG 500/62,5MG AD CPR 24	14/05/11	0	0		J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936683594	GLUCOSE BLZ 5% SOL INJ POC 500ML 1/500 ML	19/03/09	0	0		B05BA03	HYDRATES DE CARBONE
3400936683655	GLUCOSE BLZ 5% INJ POC PERF 1L  1/1000 ML	19/03/09	0	0		B05BA03	HYDRATES DE CARBONE
3400936685147	AMAREL 1MG CPR 90	05/02/08	4	516	AMAREL 1MG CPR	A10BB12	GLIMEPIRIDE
3400936685666	AMAREL 2MG CPR 90	03/03/06	4	517	AMAREL 2MG CPR	A10BB12	GLIMEPIRIDE
3400936686038	AMAREL 3MG CPR 90	03/03/06	4	518	AMAREL 3MG CPR	A10BB12	GLIMEPIRIDE
3400936686557	AMAREL 4MG CPR 90	03/03/06	4	519	AMAREL 4MG CPR	A10BB12	GLIMEPIRIDE
3400936687448	ACICLOVIR ALM 5% CREME 1/10 G	02/12/05	1	256	ACTIVIR 5% CREME TB 2G AVEC POMPE   | ACTIVIR 5% CREME TB 2G SANS POMPE   | ZOVIRAX 5% CREME TB 10G	D06BB03	ACICLOVIR
3400936687509	PAROXETINE ZEN 20MG CPR 14	10/05/12	1	311	DEROXAT 20MG CPR	N06AB05	PAROXETINE
3400936690110	ZOFENILDUO 30MG/12,5MG CPR 28	10/01/06	0	0		C09BA15	ZOFENOPRIL ET DIURETIQUES
3400936690288	ZOFENILDUO 30MG/12,5MG CPR 30	10/10/06	0	0		C09BA15	ZOFENOPRIL ET DIURETIQUES
3400936690349	OXYCONTIN LP 5MG CPR 28	06/07/06	0	0		N02AA05	OXYCODONE
3400936690868	ELIGARD 7,5MG PDR ET SOL INJ 1	09/02/06	0	0		L02AE02	LEUPRORELINE
3400936690929	ELIGARD 22,5MG PDR ET SOL INJ 1	09/02/06	0	0		L02AE02	LEUPRORELINE
3400936698673	FLUCONAZOLE BGA 50MG GELULE 7	30/06/05	1	493	TRIFLUCAN 50MG GELULE	J02AC01	FLUCONAZOLE
3400936698734	FLUCONAZOLE BGA 50MG GELULE 7	30/06/05	1	493	TRIFLUCAN 50MG GELULE	J02AC01	FLUCONAZOLE
3400936698963	FLUCONAZOLE BGA 100MG GELULE 7	30/06/05	1	492	TRIFLUCAN 100MG GELULE	J02AC01	FLUCONAZOLE
3400936699106	FLUCONAZOLE BGA 100MG GELULE 7	30/06/05	1	492	TRIFLUCAN 100MG GELULE	J02AC01	FLUCONAZOLE
3400936699335	FLUCONAZOLE BGA 200MG GELULE 7	30/06/05	1	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400936699564	FLUCONAZOLE BGA 200MG GELULE 30	30/06/05	1	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400936699625	FLUCONAZOLE BGA 200MG GELULE 7	30/06/05	1	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400936699793	FLUCONAZOLE BGA 200MG GELULE 30	30/06/05	1	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400936700437	CETIRIZINE EG 10MG/ML BUV FL  1/15 ML	22/03/12	1	352	VIRLIX 10MG/ML BUV FL 15ML          | ZYRTEC 10MG/ML BUV FL 15ML	R06AE07	CETIRIZINE
3400936702097	SIMVASTATINE TVC 10MG CPR 28	30/06/05	1	479	LODALES 10MG CPR                    | ZOCOR 10MG CPR	C10AA01	SIMVASTATINE
3400936702158	SIMVASTATINE TVC 10MG CPR 60	30/06/05	1	479	LODALES 10MG CPR                    | ZOCOR 10MG CPR	C10AA01	SIMVASTATINE
3400936702448	SIMVASTATINE TVC 20MG CPR 28	30/06/05	1	481	LODALES 20MG CPR                    | ZOCOR 20MG CPR	C10AA01	SIMVASTATINE
3400936702509	SIMVASTATINE TVC 20MG CPR 30	30/06/05	1	481	LODALES 20MG CPR                    | ZOCOR 20MG CPR	C10AA01	SIMVASTATINE
3400936702967	SIMVASTATINE TVC 40MG CPR 28	30/06/05	1	389	LODALES 40MG CPR                    | ZOCOR 40MG CPR	C10AA01	SIMVASTATINE
3400936703049	SIMVASTATINE TVC 40MG CPR 30	30/06/05	1	389	LODALES 40MG CPR                    | ZOCOR 40MG CPR	C10AA01	SIMVASTATINE
3400936703919	RAMIPRIL ZEN 1,25MG CPR 30	10/05/12	1	410	TRIATEC 1,25MG CPR	C09AA05	RAMIPRIL
3400936704459	RAMIPRIL ZEN 2,5MG CPR 30	10/05/12	1	478	TRIATEC 2,5MG CPR	C09AA05	RAMIPRIL
3400936704800	RAMIPRIL ZEN 5MG CPR 30	10/05/12	1	412	TRIATEC 5MG CPR	C09AA05	RAMIPRIL
3400936705111	CIPROFIBRATE RTP 100MG GELULE  30	30/06/05	1	284	LIPANOR 100MG GELULE	C10AB08	CIPROFIBRATE
3400936705289	SPIRAM/METRO BGA 0,75MUI/125MG CPR 20	21/07/05	1	329	RODOGYL 0,75MUI/125MG CPR	J01RA04	SPIRAMYCINE EN ASSOCIATION AVEC AUTRES ANTIBACTERIENS
3400936705340	SPIRAM/METRO TVC 0,75MUI/125MG CPR 20	21/07/05	1	329	RODOGYL 0,75MUI/125MG CPR	J01RA04	SPIRAMYCINE EN ASSOCIATION AVEC AUTRES ANTIBACTERIENS
3400936707870	AMOX/AC CLAV QUA 1G/125MG AD SA  8/2 G	21/07/05	1	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936707931	AMOX/AC CLAV QUA 1G/125MG AD SA  12	21/07/05	1	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936708013	AMOX/AC CLAV EG 1G/125MG PDR 8/2 G	21/07/05	1	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936708181	AMOX/AC CLAV EG 1G/125MG PDR 12	21/07/05	1	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936708471	METFORMINE PHR LAB 1000MG CPR 30	30/06/10	1	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE
3400936708532	METFORMINE PHR LAB 1000MG CPR 90	30/06/10	1	324	GLUCOPHAGE 1000MG CPR	A10BA02	METFORMINE
3400936708990	METFORMINE TVC 1000MG CPR 30	31/05/05	0	0		A10BA02	METFORMINE
3400936709072	METFORMINE TVC 1000MG CPR 90	15/05/07	0	0		A10BA02	METFORMINE
3400936709591	SIMVASTATINE CRT 20MG CPR 28	09/06/06	1	481	LODALES 20MG CPR                    | ZOCOR 20MG CPR	C10AA01	SIMVASTATINE
3400936709713	SIMVASTATINE CRT 40MG CPR 28	21/04/06	1	389	LODALES 40MG CPR                    | ZOCOR 40MG CPR	C10AA01	SIMVASTATINE
3400936710481	PARACETAMOL WINTHROP 1 G 1 BOITE DE 8, COMPRIMES S	13/10/05	0	0			
3400936711204	ECONAZOLE TVC LP 150MG OVULE 1	21/07/05	1	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE
3400936711372	LISINOPRIL ARW 20MG CPR 28	21/07/05	1	338	PRINIVIL 20MG CPR                   | ZESTRIL 20MG CPR	C09AA03	LISINOPRIL
3400936711662	BUFLOMEDIL RTP 150MG CPR  20	21/07/05	1	103	FONZYLANE 150MG CPR	C04AX20	BUFLOMEDIL
3400936712782	ZOLPIDEM RPG 10MG CPR 147	21/07/05	1	295	STILNOX 10MG CPR	N05CF02	ZOLPIDEM
3400936712843	ZOLPIDEM RPG 10MG CPR 14	21/07/05	1	295	STILNOX 10MG CPR	N05CF02	ZOLPIDEM
3400936712904	ZOLPIDEM ZYD 10MG CPR 7	21/07/05	1	295	STILNOX 10MG CPR	N05CF02	ZOLPIDEM
3400936713093	ZOLPIDEM ZYD 10MG CPR 14	21/07/05	1	295	STILNOX 10MG CPR	N05CF02	ZOLPIDEM
3400936713505	SPIRAM/METRO SDZ 1,5MUI/250MG CPR 10	21/07/05	1	393	BIRODOGYL 1,5MUI/250MG CPR	J01RA04	SPIRAMYCINE EN ASSOCIATION AVEC AUTRES ANTIBACTERIENS
3400936713963	SPIRAM/METRO BGA 1,5MUI/250MG CPR 10	21/07/05	1	393	BIRODOGYL 1,5MUI/250MG CPR	J01RA04	SPIRAMYCINE EN ASSOCIATION AVEC AUTRES ANTIBACTERIENS
3400936714274	SPIRAM/METRO MYL 1,5MUI/250MG CPR 10	26/06/09	1	393	BIRODOGYL 1,5MUI/250MG CPR	J01RA04	SPIRAMYCINE EN ASSOCIATION AVEC AUTRES ANTIBACTERIENS
3400936714625	SPIRAM/METRO TVC 1,5MUI/250MG CPR 10	21/07/05	1	393	BIRODOGYL 1,5MUI/250MG CPR	J01RA04	SPIRAMYCINE EN ASSOCIATION AVEC AUTRES ANTIBACTERIENS
3400936715165	IPRATROPIUM ARW 0,25MG/1ML ENF INHAL 10/1 ML	27/01/06	0	0		R03BB01	IPRATROPIUM BROMURE
3400936715394	IPRATROPIUM ARW 0,25MG/1ML ENF INHAL 30/1 ML	21/07/05	1	642	ATROVENT 0,25MG/1ML ENF SOL INHAL	R03BB01	IPRATROPIUM BROMURE
3400936715974	OFLOXACINE GGA 200MG CPR  10	21/07/05	1	280	OFLOCET 200MG CPR	J01MA01	OFLOXACINE
3400936716117	OFLOXACINE ZTV 200MG CPR 10	10/05/12	1	280	OFLOCET 200MG CPR	J01MA01	OFLOXACINE
3400936716346	FLUCONAZOLE ARW 50MG GELULE 7	28/07/05	0	0		J02AC01	FLUCONAZOLE
3400936716575	FLUCONAZOLE ARW 50MG GELULE 7	28/07/05	0	0		J02AC01	FLUCONAZOLE
3400936716865	FLUCONAZOLE ARW 100MG GELULE 7	29/12/09	1	492	TRIFLUCAN 100MG GELULE	J02AC01	FLUCONAZOLE
3400936717237	FLUCONAZOLE ARW 100MG GELULE 7	29/12/09	1	492	TRIFLUCAN 100MG GELULE	J02AC01	FLUCONAZOLE
3400936717756	FLUCONAZOLE ARW 200MG GELULE 7	21/07/05	1	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400936717817	FLUCONAZOLE ARW 200MG GELULE 30	21/07/05	1	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400936717985	FLUCONAZOLE ARW 200MG GELULE 7	21/07/05	1	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400936718067	FLUCONAZOLE ARW 200MG GELULE 30	21/07/05	1	382	TRIFLUCAN 200MG GELULE	J02AC01	FLUCONAZOLE
3400936721487	BUDESONIDE SDZ 0,5MG/2ML SUSP INH 20/2 ML	13/04/05	1	303	PULMICORT 0,5MG/2ML SUSP INHAL	R03BA02	BUDESONIDE
3400936722088	BUDESONIDE SDZ 1MG/2ML SUSP INH 20/2 ML	13/04/05	1	304	PULMICORT 1MG/2ML SUSP INHAL	R03BA02	BUDESONIDE
3400936722668	BUDESONIDE BGA 0,5MG/2ML SUSP INH 20/2 ML	13/04/05	1	303	PULMICORT 0,5MG/2ML SUSP INHAL	R03BA02	BUDESONIDE
3400936723269	BUDESONIDE BGA 1MG/2ML SUSP INH 20/2 ML	13/04/05	1	304	PULMICORT 1MG/2ML SUSP INHAL	R03BA02	BUDESONIDE
3400936723788	BUDESONIDE EG 0,5MG/2ML SUSP INH 20/2 ML	27/11/09	1	303	PULMICORT 0,5MG/2ML SUSP INHAL	R03BA02	BUDESONIDE
3400936724211	BUDESONIDE EG 1MG/2ML SUSP INH 20/2 ML	27/11/09	1	304	PULMICORT 1MG/2ML SUSP INHAL	R03BA02	BUDESONIDE
3400936724679	CIPROFLOXACINE TVC 250MG CPR 12	04/03/05	1	325	CIFLOX 250MG CPR	J01MA02	CIPROFLOXACINE
3400936724730	CIPROFLOXACINE TVC 500MG CPR 12	04/03/05	1	326	CIFLOX 500MG CPR	J01MA02	CIPROFLOXACINE
3400936725270	CIPROFLOXACINE IVX 250MG CPR  12	04/03/05	1	325	CIFLOX 250MG CPR	J01MA02	CIPROFLOXACINE
3400936725799	CIPROFLOXACINE IVX 500MG CPR  12	04/03/05	1	326	CIFLOX 500MG CPR	J01MA02	CIPROFLOXACINE
3400936726451	ECONAZOLE MYL LP 150MG OVULE 1	26/06/09	1	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE
3400936726512	ECONAZOLE QUA LP 150MG OVULE  1	04/03/05	1	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE
3400936726680	ECONAZOLE EG LP 150MG OVULE 1	04/03/05	1	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE
3400936726741	ECONAZOLE ZYD LP 150MG OVULE 1	22/09/09	1	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE
3400936726802	ECONAZOLE BGA LP 150MG OVULE 1	27/12/09	1	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE
3400936726970	ECONAZOLE SDZ LP 150MG OVULE 1	04/03/05	1	365	GYNO PEVARYL LP 150MG OVULE	G01AF05	ECONAZOLE
3400936727342	CEFUROXIME SDZ 250MG CPR 8	18/03/05	1	373	ZINNAT 250MG CPR	J01DC02	CEFUROXIME
3400936727571	CEFUROXIME SDZ 125MG CPR 8	18/03/05	1	372	ZINNAT 125MG CPR	J01DC02	CEFUROXIME
3400936727861	CEFUROXIME SDZ 500MG CPR 8	18/03/05	1	374	ZINNAT 500MG CPR	J01DC02	CEFUROXIME
3400936727922	AMISULPRIDE EG 400MG CPR 30	04/03/05	1	349	SOLIAN 400MG CPR	N05AL05	AMISULPRIDE
3400936728172	AMISULPRIDE BGA 400MG CPR 30	04/03/05	1	349	SOLIAN 400MG CPR	N05AL05	AMISULPRIDE
3400936728462	AMISULPRIDE SDZ 400MG CPR 30	01/09/05	1	349	SOLIAN 400MG CPR	N05AL05	AMISULPRIDE
3400936728691	AMISULPRIDE ALT 100MG CPR 30	25/11/10	1	328	SOLIAN 100MG CPR	N05AL05	AMISULPRIDE
3400936728813	AMISULPRIDE TVC 100MG CPR 30	04/03/05	1	328	SOLIAN 100MG CPR	N05AL05	AMISULPRIDE
3400936729063	ENALAPRIL HCTZ RTP 20/12,5MG CPR 28	13/04/05	1	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES
3400936729414	ITRACONAZOLE SDZ 100MG GELULE 30	17/05/05	1	454	SPORANOX 100MG GELULE	J02AC02	ITRACONAZOLE
3400936730472	DAFALGAN 500MG CPR 32	28/01/11	0	0		N02BE01	PARACETAMOL
3400936730762	LISINOPRIL BGA 5MG CPR 28	13/04/05	1	335	PRINIVIL 5MG CPR                    | ZESTRIL 5MG CPR	C09AA03	LISINOPRIL
3400936730991	LISINOPRIL BGA 20MG CPR 28	13/04/05	1	338	PRINIVIL 20MG CPR                   | ZESTRIL 20MG CPR	C09AA03	LISINOPRIL
3400936731134	LISINOPRIL RPG 5MG CPR  28	04/03/05	1	335	PRINIVIL 5MG CPR                    | ZESTRIL 5MG CPR	C09AA03	LISINOPRIL
3400936731424	LISINOPRIL RPG 20MG CPR  28	04/03/05	1	338	PRINIVIL 20MG CPR                   | ZESTRIL 20MG CPR	C09AA03	LISINOPRIL
3400936731653	ENALAPRIL HCTZ BST 20/12,5MG CP  28	04/03/05	1	347	CO RENITEC CPR	C09BA02	ENALAPRIL ET DIURETIQUES
3400936731714	ENALAPRIL HCTZ BST 20/12,5MG CP  30	21/03/07	0	0		C09BA02	ENALAPRIL ET DIURETIQUES
3400936731882	AMOX/AC CLAV ACT 500MG/62,5MG AD CPR 16	04/03/05	1	234	AUGMENTIN 500MG/62,5MG AD CPR       | CIBLOR 500MG/62,5MG AD CPR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936731943	AMOX/AC CLAV ACT 500MG/62,5MG AD CPR 24	04/03/05	1	234	AUGMENTIN 500MG/62,5MG AD CPR       | CIBLOR 500MG/62,5MG AD CPR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936732025	AMOX/AC CLAV ACT 100MG/12,5MG/ML ENF 1/14 G	04/03/05	1	237	AUGMENTIN 100MG/12,5MG/ML ENF PDR   | CIBLOR 100MG/12,5MG/ML ENF PDR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936732193	AMOX/AC CLAV ACT 1G/125MG AD SACH 8/1566 MG	31/10/08	1	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936732254	AMOX/AC CLAV ACT 1G/125MG AD SACH 12	31/10/08	1	235	AUGMENTIN 1G/125MG AD PDR ORALE SACH | CIBLOR 1G/125MG AD PDR ORALE SA	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936732315	AMOX/AC CLAV RBX 500MG/62,5 AD CPR 16	08/01/13	1	234	AUGMENTIN 500MG/62,5MG AD CPR       | CIBLOR 500MG/62,5MG AD CPR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936732483	AMOX/AC CLAV RBX 500MG/62,5 AD CPR 24	08/01/13	1	234	AUGMENTIN 500MG/62,5MG AD CPR       | CIBLOR 500MG/62,5MG AD CPR	J01CR02	AMOXICILLINE ET INHIBITEUR D'ENZYME
3400936733206	SIMVASTATINE BCR 20MG CPR 30	09/09/05	1	481	LODALES 20MG CPR                    | ZOCOR 20MG CPR	C10AA01	SIMVASTATINE
3400936733374	SIMVASTATINE BCR 40MG CPR 30	09/09/05	1	389	LODALES 40MG CPR                    | ZOCOR 40MG CPR	C10AA01	SIMVASTATINE
